,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Net Income,-3.45,-3.15,-16.94,-28.67,-31.33,-12.81,-3.52,-10.45,-37.1,-686.74
Depreciation & Amortization,1.04,0.01,0.01,0,0.03,2,1.01,3.06,14.9,78.71
Share-Based Compensation,2.18,3.29,3.74,1.95,1.98,1.43,0.93,1.18,160.79,24.6
Other Operating Activities,-1.29,3.04,10.24,36.88,18.52,1.15,-1.74,-1.57,-157.56,406.96
Operating Cash Flow,-1.52,4.46,-2.96,10.17,-10.81,-8.24,-3.32,-7.77,-18.97,-176.48
Capital Expenditures,-3.17,-7.87,-0.06,-3.69,-0.01,-5.5,-0.01,-17.74,-273.85,137.26
Acquisitions,-1,0,0,0,0,0,0,0,0,0
Change in Investments,0.13,0,0,0,0,1.34,1.22,2.1,-183,805.78
Other Investing Activities,1.04,-,-,-,-,-,-,-65.65,-434.29,"-1,333.27"
Investing Cash Flow,-3,-7.87,-0.06,-3.69,-0.01,-4.16,1.21,-81.29,-891.14,-390.23
Share Issuance / Repurchase,5.78,6.39,0.02,4.65,16.07,0,0.26,222.89,312.2,361.49
Debt Issued / Paid,0,2.09,0.54,-8.71,4.22,0,0,0.06,728.41,49.25
Other Financing Activities,-,-3.58,-0.05,0.05,0.16,-,-0.01,6.74,-3.27,-0.08
Financing Cash Flow,5.78,4.89,0.51,-4.01,20.45,0,0.25,229.69,"1,037",410.66
Exchange Rate Effect,0,-0,-0.02,-0.03,0.32,0,0,0,0,0
Net Cash Flow,1.26,1.47,-2.53,2.44,9.95,-12.4,-1.86,140.63,127.23,-156.05
Free Cash Flow,-4.69,-3.41,-3.02,6.48,-10.82,-13.74,-3.32,-25.52,-292.82,-39.22
Free Cash Flow Margin,-137.10%,-15.95%,-15.91%,17.70%,-2081.57%,-879.45%,-280.44%,-585.61%,-183.97%,-33.31%
Free Cash Flow Per Share,-8.14,-4.68,-3.40,6.83,-6.63,-2.58,-0.50,-0.31,-2.95,-0.35
