,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"2,825","2,546","2,566","2,654","3,024","2,695","2,714","2,807","3,249","2,898","2,917","2,987","3,411","3,057","3,077","3,238","3,696","3,263","3,310","3,492","3,828","3,479","3,496","3,670","4,048","3,377","3,471","3,696","4,102","3,737","3,832","4,025","4,513","4,128","4,216","4,391","4,928","4,478","4,512","4,668"
Revenue Growth (YoY),-9.14%,165.94%,8.64%,6.41%,7.05%,5.85%,5.76%,5.78%,7.42%,7.56%,7.48%,6.42%,4.99%,5.48%,5.50%,8.40%,8.36%,6.73%,7.58%,7.85%,3.58%,6.64%,5.60%,5.07%,5.74%,-2.95%,-0.72%,0.71%,1.34%,10.67%,10.42%,8.92%,10.02%,10.45%,10.00%,9.08%,9.19%,8.48%,7.04%,6.31%
Cost of Revenue,"1,586","1,536","1,558","1,583","1,684","1,602","1,647","1,683","1,813","1,699","1,744","1,768","1,911","1,822","1,852","1,938","2,079","1,889","1,928","2,000","2,093","2,001","2,045","2,094","2,239","2,067","2,034","2,122","2,278","2,206","2,223","2,341","2,512","2,386","2,394","2,451","2,624","2,485","2,515","2,562"
Gross Profit,"1,239","1,010","1,008","1,070","1,340","1,093","1,068","1,125","1,436","1,200","1,173","1,220","1,500","1,235","1,226","1,300","1,617","1,374","1,383","1,492","1,736","1,478","1,451","1,575","1,809","1,310","1,436","1,573","1,824","1,532","1,610","1,684","2,001","1,742","1,822","1,940","2,304","1,993","1,997","2,106"
"Selling, General & Admin",585.3,668.4,576,588.5,607.2,725.2,605.3,627.2,634.4,770.3,647.7,640.8,665,820.2,675.4,723.6,750.1,810.4,713.9,745.2,750.4,854.8,726.5,754.3,756.6,765.6,681,755.8,763,840.7,719.2,782.3,817.5,914.2,800.3,855.7,938,957.2,880.3,922.5
Operating Expenses,585.3,668.4,576,588.5,607.2,725.2,605.3,627.2,634.4,770.3,647.7,640.8,665,820.2,675.4,723.6,750.1,810.4,713.9,745.2,750.4,854.8,726.5,754.3,756.6,765.6,681,755.8,763,840.7,719.2,782.3,817.5,914.2,800.3,855.7,938,957.2,880.3,922.5
Operating Income,654.1,341.3,431.8,481.8,732.8,367.6,462.2,497.3,801.5,429.4,525.6,578.7,834.8,414.8,550.3,576.8,866.6,563.5,668.8,747,985.2,623.4,724.4,821.1,"1,052",544.1,755.4,817.5,"1,061",690.8,890.5,901.9,"1,183",827.6,"1,022","1,085","1,366","1,035","1,117","1,184"
Interest Expense / Income,0.9,1.4,1.9,2.2,0.8,1.6,4.9,16.8,16.3,18.1,19.9,20.5,16.8,22.8,28,27.5,18.6,28.6,35.9,38.6,21.7,33.7,39.9,31.6,20,15.6,15.1,13.9,13.5,17.3,18.5,18.4,18.4,26.6,51.2,57,38.3,106.9,91.6,104.9
Other Expense / Income,-133.2,-109.5,-88.2,-19,-8.2,-119.3,-47.3,-27.4,-9.6,-15.7,-23,-228,-9.9,-82.2,-42.6,-38.2,-27.2,280,-13.9,-32.6,-21,-43.6,-54.6,-46,-44.6,-2.8,-24.9,-29,-18.8,-23.6,-28.8,-26.6,-25,-2.4,-39.5,-30.5,-36.3,-77.2,-67.7,-64.8
Pretax Income,786.4,449.4,518.1,498.6,740.2,485.3,504.6,507.9,794.8,427,528.7,786.2,827.9,474.2,564.9,587.5,875.2,254.9,646.8,741,984.5,633.3,739.1,835.5,"1,077",531.3,765.2,832.6,"1,066",697.1,900.8,910.1,"1,190",803.4,"1,010","1,058","1,364","1,006","1,093","1,144"
Income Tax,264.8,160.6,222.9,167.1,250.6,149.1,168,166.5,262.3,145,160,275.3,240,154,152.3,-82.9,214.2,114,141.4,182.8,230.8,157.9,156.7,183.9,255.8,119.7,163.1,185.1,255.5,158.9,200.3,215.7,261.4,177.9,231,245,320.9,228.9,233.4,265.4
Net Income,521.6,288.8,295.2,331.5,489.6,336.2,336.6,341.4,532.5,282,368.7,510.9,587.9,320.2,412.6,670.4,661,140.9,505.4,558.2,753.7,475.4,582.4,651.6,820.9,411.6,602.1,647.5,810.7,538.2,700.5,694.4,928.5,625.5,779,813.1,"1,043",776.7,859.4,878.4
Net Income Growth,8.06%,27.22%,-10.16%,-12.07%,-6.13%,16.41%,14.02%,2.99%,8.76%,-16.12%,9.54%,49.65%,10.40%,13.55%,11.91%,31.22%,12.43%,-56.00%,22.49%,-16.74%,14.02%,237.40%,15.24%,16.73%,8.92%,-13.42%,3.38%,-0.63%,-1.24%,30.76%,16.34%,7.24%,14.53%,16.22%,11.21%,17.09%,12.34%,24.17%,10.32%,8.03%
Shares Outstanding (Basic),479,478,478,477,470,465,462,458,454,453,452,448,447,445,442,441,441,438,437,436,434,434,433,432,430,429,429,427,426,423,421,420,418,416,415,414,414,412,412,411
Shares Outstanding (Diluted),483,482,482,480,474,468,466,460,457,455,455,450,449,447,445,444,443,441,440,438,437,436,435,433,432,430,430,429,428,426,424,422,420,418,417,416,416,414,414,413
Shares Change,-0.72%,-1.01%,-0.54%,-0.52%,-1.86%,-2.88%,-3.32%,-4.16%,-3.61%,-2.93%,-2.23%,-2.17%,-1.69%,-1.61%,-2.26%,-1.47%,-1.29%,-1.43%,-1.15%,-1.28%,-1.53%,-1.09%,-1.02%,-1.07%,-1.10%,-1.33%,-1.24%,-0.99%,-0.95%,-1.07%,-1.44%,-1.63%,-1.75%,-1.71%,-1.63%,-1.37%,-1.12%,-1.00%,-0.79%,-0.89%
EPS (Basic),1.09,0.61,0.62,0.70,1.04,0.72,0.73,0.75,1.17,0.63,0.82,1.14,1.32,0.72,0.93,1.52,1.50,0.33,1.16,1.28,1.74,1.10,1.35,1.51,1.91,0.97,1.40,1.51,1.90,1.28,1.66,1.65,2.22,1.51,1.88,1.96,2.52,1.89,2.09,2.14
EPS (Diluted),1.08,0.60,0.61,0.69,1.03,0.72,0.72,0.74,1.17,0.62,0.81,1.13,1.31,0.72,0.93,1.51,1.49,0.32,1.15,1.27,1.73,1.09,1.34,1.50,1.90,0.96,1.40,1.51,1.90,1.27,1.65,1.65,2.21,1.49,1.87,1.95,2.51,1.88,2.08,2.13
EPS Growth,9.09%,27.66%,-10.29%,-11.54%,-4.63%,20.00%,18.03%,7.25%,13.59%,-13.89%,12.50%,52.70%,11.97%,16.13%,14.81%,33.63%,13.74%,-55.56%,23.66%,-15.89%,16.11%,240.63%,16.52%,18.11%,9.83%,-11.93%,4.48%,0.67%,0%,32.29%,17.86%,9.27%,16.32%,17.32%,13.33%,18.18%,13.57%,26.17%,11.23%,9.23%
Free Cash Flow,659.6,526,321.8,144.1,782.8,413.4,8.1,317.9,636.4,564.6,223.9,390.9,717.3,323.2,101.7,322.7,"1,030",590.2,32.2,687.9,793.6,616,311.2,574.9,986.8,566.3,362.2,598.8,"1,102",543.4,19,966.3,826.4,768.6,586.4,757.9,"1,247","1,045",222.2,903.3
Free Cash Flow Per Share,1.38,1.10,0.67,0.30,1.66,0.89,0.02,0.69,1.40,1.25,0.49,0.87,1.61,0.73,0.23,0.73,2.34,1.35,0.07,1.58,1.83,1.42,0.72,1.33,2.29,1.32,0.84,1.40,2.59,1.28,0.04,2.30,1.98,1.85,1.41,1.83,3.01,2.54,0.54,2.20
Dividend Per Share,0.480,0.480,0.480,0.490,0.490,0.490,0.490,0.530,0.530,0.530,0.530,0.570,0.570,0.570,0.570,0.630,0.630,0.690,0.690,0.790,0.790,0.790,0.790,0.910,0.910,0.910,0.910,0.930,0.930,0.930,0.930,1.040,1.040,1.040,1.040,1.250,1.250,1.250,1.250,1.400
Dividend Growth,10.34%,10.34%,10.34%,2.08%,2.08%,2.08%,2.08%,8.16%,8.16%,8.16%,8.16%,7.55%,7.55%,7.55%,7.55%,10.53%,10.53%,21.05%,21.05%,25.40%,25.40%,14.49%,14.49%,15.19%,15.19%,15.19%,15.19%,2.20%,2.20%,2.20%,2.20%,11.83%,11.83%,11.83%,11.83%,20.19%,20.19%,20.19%,20.19%,12.00%
Gross Margin,43.87%,39.66%,39.27%,40.33%,44.31%,40.56%,39.33%,40.06%,44.20%,41.39%,40.22%,40.82%,43.97%,40.40%,39.83%,40.16%,43.74%,42.11%,41.77%,42.73%,45.34%,42.49%,41.51%,42.93%,44.68%,38.79%,41.39%,42.57%,44.46%,40.98%,42.00%,41.84%,44.33%,42.20%,43.22%,44.19%,46.76%,44.50%,44.26%,45.12%
Operating Margin,23.15%,13.41%,16.83%,18.16%,24.23%,13.64%,17.03%,17.72%,24.67%,14.82%,18.02%,19.37%,24.48%,13.57%,17.88%,17.81%,23.45%,17.27%,20.20%,21.39%,25.74%,17.92%,20.72%,22.38%,25.99%,16.11%,21.77%,22.12%,25.86%,18.49%,23.24%,22.41%,26.22%,20.05%,24.24%,24.70%,27.72%,23.12%,24.75%,25.36%
Profit Margin,18.46%,11.35%,11.50%,12.49%,16.19%,12.48%,12.40%,12.16%,16.39%,9.73%,12.64%,17.10%,17.24%,10.47%,13.41%,20.70%,17.88%,4.32%,15.27%,15.98%,19.69%,13.66%,16.66%,17.76%,20.28%,12.19%,17.35%,17.52%,19.76%,14.40%,18.28%,17.25%,20.57%,15.15%,18.48%,18.52%,21.17%,17.35%,19.05%,18.82%
Free Cash Flow Margin,23.35%,20.66%,12.54%,5.43%,25.88%,15.34%,0.30%,11.33%,19.59%,19.48%,7.68%,13.09%,21.03%,10.57%,3.30%,9.97%,27.87%,18.09%,0.97%,19.70%,20.73%,17.70%,8.90%,15.67%,24.38%,16.77%,10.44%,16.20%,26.86%,14.54%,0.50%,24.01%,18.31%,18.62%,13.91%,17.26%,25.30%,23.33%,4.92%,19.35%
Effective Tax Rate,33.67%,35.74%,43.02%,33.51%,33.86%,30.72%,33.29%,32.78%,33.00%,33.96%,30.26%,35.02%,28.99%,32.48%,26.96%,-14.11%,24.47%,44.72%,21.86%,24.67%,23.44%,24.93%,21.20%,22.01%,23.76%,22.53%,21.31%,22.23%,23.96%,22.79%,22.24%,23.70%,21.97%,22.14%,22.87%,23.15%,23.53%,22.76%,21.36%,23.20%
EBITDA,852.2,521.5,587.7,570.2,811,557.7,578.3,597.3,884.4,519,626.2,885.1,922.3,579.5,680.1,709.8,990.1,382.8,781.7,877.1,"1,109",776.4,896.3,984.7,"1,217",671.4,911.4,973.2,"1,207",840.4,"1,048","1,055","1,337",960.5,"1,196","1,252","1,539","1,253","1,326","1,389"
EBITDA Margin,30.17%,20.49%,22.90%,21.49%,26.82%,20.70%,21.31%,21.28%,27.22%,17.91%,21.47%,29.63%,27.04%,18.96%,22.10%,21.92%,26.79%,11.73%,23.61%,25.11%,28.98%,22.31%,25.64%,26.83%,30.07%,19.88%,26.26%,26.33%,29.41%,22.49%,27.36%,26.21%,29.63%,23.27%,28.38%,28.51%,31.24%,27.98%,29.38%,29.75%
Depreciation & Amortization,64.9,70.7,67.7,69.4,70,70.8,68.8,72.6,73.3,73.9,77.6,78.4,77.6,82.5,87.2,94.8,96.3,99.3,99,97.5,103.1,109.4,117.3,117.6,120.6,124.5,131.1,126.7,126.9,126,129.1,126.5,129,130.5,135.1,136.8,137,140.4,141.5,140.1
EBIT,787.3,450.8,520,500.8,741,486.9,509.5,524.7,811.1,445.1,548.6,806.7,844.7,497,592.9,615,893.8,283.5,682.7,779.6,"1,006",667,779,867.1,"1,097",546.9,780.3,846.5,"1,080",714.4,919.3,928.5,"1,208",830,"1,061","1,115","1,402","1,113","1,184","1,249"
EBIT Margin,27.87%,17.71%,20.26%,18.87%,24.50%,18.07%,18.77%,18.69%,24.97%,15.36%,18.81%,27.00%,24.77%,16.26%,19.27%,18.99%,24.18%,8.69%,20.62%,22.32%,26.28%,19.17%,22.28%,23.63%,27.09%,16.20%,22.48%,22.90%,26.32%,19.12%,23.99%,23.07%,26.77%,20.11%,25.17%,25.40%,28.46%,24.84%,26.25%,26.75%
