,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,521.6,288.8,295.2,331.5,489.6,336.2,336.6,341.4,532.5,282,368.7,510.9,587.9,320.2,412.6,670.4,661,140.9,505.4,558.2,753.7,475.4,582.4,651.6,820.9,411.6,602.1,647.5,810.7,538.2,700.5,694.4,928.5,625.5,779,813.1,"1,043",776.7,859.4,878.4
Depreciation & Amortization,64.9,70.7,67.7,69.4,70,70.8,68.8,72.6,73.3,73.9,77.6,78.4,77.6,82.5,87.2,94.8,96.3,99.3,99,97.5,103.1,109.4,117.3,117.6,120.6,124.5,131.1,126.7,126.9,126,129.1,126.5,129,130.5,135.1,136.8,137,140.4,141.5,140.1
Share-Based Compensation,30.3,25.2,-5.5,32,36.3,80.4,34.7,36,31.7,35.2,31.1,35.8,34.3,37.7,39,38.7,41.7,56,38.4,38.6,45.2,45.1,37.1,36.2,33.4,24.1,33.8,47.1,45.5,48.9,42.3,55.6,48.3,55.5,50.6,58.4,67.6,43.8,58.8,73.6
Other Operating Activities,127.1,219.8,20.8,-204,261.2,22.4,-331,-43.7,81.5,271.8,-147.6,-113.8,127.8,16.8,-294.1,-373.5,335.9,409,-493.6,88,122.5,102.4,-304,-107.3,143.8,216.4,-285.1,-114.9,269.1,-60.3,-750,217.2,-134.8,101.4,-246.6,-108.6,156.4,224.8,-733.2,-59.7
Operating Cash Flow,743.9,604.5,378.2,228.9,857.1,509.8,109.1,406.3,719,662.9,329.8,511.3,827.6,457.2,244.7,430.4,"1,135",705.2,149.2,782.3,"1,025",732.3,432.8,698.1,"1,119",776.6,481.9,706.4,"1,252",652.8,121.9,"1,094",971,912.9,718.1,899.7,"1,404","1,186",326.5,"1,032"
Operating Cash Flow Growth,20.31%,5.04%,365.19%,-41.56%,15.22%,-15.67%,-71.15%,77.50%,-16.11%,30.03%,202.29%,25.84%,15.10%,-31.03%,-25.80%,-15.82%,37.13%,54.24%,-39.03%,81.76%,-9.73%,3.84%,190.08%,-10.76%,9.19%,6.05%,11.34%,1.19%,11.93%,-15.94%,-74.70%,54.83%,-22.46%,39.84%,489.09%,-17.74%,44.60%,29.88%,-54.53%,14.75%
Capital Expenditures,-84.3,-78.5,-56.4,-84.8,-74.3,-96.4,-101,-88.4,-82.6,-98.3,-105.9,-120.4,-110.3,-134,-143,-107.7,-104.7,-115,-117,-94.4,-230.9,-116.3,-121.6,-123.2,-131.9,-210.3,-119.7,-107.6,-150.4,-109.4,-102.9,-127.4,-144.6,-144.3,-131.7,-141.8,-157.2,-140.9,-104.3,-129.1
Acquisitions,24.4,0,636.9,0,0,98.6,162.5,-0.3,0,0,-20,234,-66.7,-0.7,0,-487.4,-125,0,-119.7,-0.7,0,-5.1,0,0,0,0,0,0,0,0,0,-11.7,0,0,0,-14.4,-18,0,-33.6,0
Change in Investments,"2,125","5,086",-297.5,"-13,562.1","5,978","3,715",257.7,"-6,096.2","-10,311.1","15,489",-271,-210.5,-283.9,-23.8,-149.6,-438.6,-402,-431.6,-216,78.6,-497.8,-878.4,243.8,-123.9,735.4,"2,888",383.9,"-1,106.2","-1,266.4","-1,039.2","-1,133.5","-2,092.9","-2,350.7",-906.4,"-1,445.9",264.4,-408.2,-323.6,-78.2,275.9
Other Investing Activities,-19.4,-15.4,-15.9,-,-,-0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.5
Investing Cash Flow,"2,045","4,992",267.1,"-13,646.9","5,903","3,716",319.2,"-6,184.9","-10,393.7","15,390",-396.9,-96.9,-460.9,-158.5,-292.6,"-1,033.7",-631.7,-546.6,-452.7,-16.5,-728.7,-999.8,122.2,-247.1,603.5,"2,678",264.2,"-1,213.8","-1,416.8","-1,148.6","-1,236.4","-2,232","-2,495.3","-1,050.7","-1,577.6",108.2,-583.4,-464.5,-216.1,138.3
