,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"17,408","16,844","16,791","17,732","17,853","18,743","18,669","19,245","18,790","19,269","21,319","21,358","20,587","21,286","21,081","22,075","22,791","21,735","22,135","27,846","26,859","26,858","26,827","28,398","26,609","23,715","25,532","27,708","27,205","28,546","30,298","30,336","31,010","30,016","29,849","30,553","29,691","30,513","30,115","31,253"
Revenue Growth (YoY),13.70%,3.53%,3.96%,4.76%,2.56%,11.27%,11.18%,8.53%,5.25%,2.81%,14.19%,10.98%,9.56%,10.47%,-1.12%,3.36%,10.71%,2.11%,5.00%,26.14%,17.85%,23.57%,21.20%,1.98%,-0.93%,-11.70%,-4.83%,-2.43%,2.24%,20.37%,18.67%,9.48%,13.99%,5.15%,-1.48%,0.72%,-4.25%,1.66%,0.89%,2.29%
Gross Profit,"17,408","16,844","16,791","17,732","17,853","18,743","18,669","19,245","18,790","19,269","21,319","21,358","20,587","21,286","21,081","22,075","22,791","21,735","22,135","27,846","26,859","26,858","26,827","28,398","26,609","23,715","25,532","27,708","27,205","28,546","30,298","30,336","31,010","30,016","29,849","30,553","29,691","30,513","30,115","31,253"
"Selling, General & Admin","11,870","11,040","11,087","11,855","11,897","12,477","12,485","12,973","12,423","12,814","14,484","14,758","13,577","14,211","14,198","15,337","15,547","14,318","14,822","20,135","18,357","18,226","18,307","19,974","18,493","15,804","18,136","20,538","18,804","19,656","21,371","21,933","21,892","20,181","20,359","22,551","20,268","20,266","20,147","23,241"
Other Operating Expenses,"1,970","2,000","1,959","2,090","2,066","2,161","2,183","2,270","2,278","2,389","2,395","2,364","2,468","2,507","2,104","2,609","2,599","2,403","2,477","3,197","3,320","3,276","3,180","3,177","3,264","3,264","3,320","3,252","3,362","3,383","3,478","3,582","3,548","3,468","11,916","3,472","3,777","3,538","3,493","3,528"
Operating Expenses,"13,840","13,040","13,046","13,945","13,963","14,638","14,668","15,243","14,701","15,203","16,879","17,122","16,045","16,718","16,302","17,946","18,146","16,721","17,299","23,332","21,677","21,502","21,487","23,151","21,757","19,068","21,456","23,790","22,166","23,039","24,849","25,515","25,440","23,649","32,275","26,023","24,045","23,804","23,640","26,769"
Operating Income,"3,568","3,804","3,745","3,787","3,890","4,105","4,001","4,002","4,089","4,066","4,440","4,236","4,542","4,568","4,779","4,129","4,645","5,014","4,836","4,514","5,182","5,356","5,340","5,247","4,852","4,647","4,076","3,918","5,039","5,507","5,449","4,821","5,570","6,367","-2,426","4,530","5,646","6,709","6,475","4,484"
Interest Expense / Income,642,648,663,664,656,713,659,674,703,732,751,756,755,758,766,807,777,806,830,"1,129","1,150","1,137","1,167","1,113","1,212","1,112","1,220","1,044","1,018","1,093","1,050","1,120",993,968,960,974,"1,010",998,"1,060","1,019"
Other Expense / Income,-63,-70,83,84,-86,-58,123,195,-59,28,52,-108,-48,-78,-38,-70,-68,-85,121,388,-597,133,181,111,793,-399,98,"-1,485",-427,"-1,324",-871,-261,-260,742,198,-264,-674,-74,-99,-685
Pretax Income,"2,989","3,226","2,999","3,039","3,320","3,450","3,219","3,133","3,445","3,306","3,637","3,588","3,835","3,888","4,051","3,392","3,936","4,293","3,885","2,997","4,629","4,086","3,992","4,023","2,847","3,934","2,758","4,359","4,448","5,738","5,270","3,962","4,837","4,657","-3,584","3,820","5,310","5,785","5,514","4,150"
Income Tax,"1,118","1,234",407,"1,114","1,261","1,313","1,223","1,162","1,311","1,278","1,400","1,309","1,262","1,367","1,409","-11,607",818,"1,077",999,486,"1,076",961,775,861,700,946,739,979,"1,119","2,000","1,235",905,"1,288","1,261","1,014",797,"1,476","1,537","1,468",890
Net Income,"1,871","1,992","2,592","1,925","2,059","2,137","1,996","1,971","2,134","2,028","2,237","2,279","2,573","2,521","2,642","14,999","3,118","3,216","2,886","2,511","3,553","3,125","3,217","3,162","2,147","2,988","2,019","3,380","3,329","3,738","4,035","3,057","3,549","3,396","-4,598","3,023","3,834","4,248","4,046","3,260"
Net Income Growth,30.20%,14.88%,49.65%,0.63%,10.05%,7.28%,-22.99%,2.39%,3.64%,-5.10%,12.07%,15.63%,20.57%,24.31%,18.10%,558.14%,21.18%,27.57%,9.24%,-83.26%,13.95%,-2.83%,11.47%,25.93%,-39.57%,-4.38%,-37.24%,6.89%,55.05%,25.10%,99.85%,-9.56%,6.61%,-9.15%,-,-1.11%,8.03%,25.09%,-,7.84%
Shares Outstanding (Basic),"5,213","5,200","5,176","5,153","5,082","5,027","4,985","4,914","4,885","4,854","4,824","4,786","4,752","4,743","4,713","4,674","4,645","4,617","4,582","4,550","4,526","4,539","4,545","4,549","4,553","4,564","4,568","4,575","4,581","4,594","4,590","4,569","4,533","4,481","4,413","4,323","4,216","4,169","4,125","4,025"
Shares Change,-0.89%,-0.92%,-1.05%,-1.14%,-2.51%,-3.32%,-3.70%,-4.62%,-3.88%,-3.44%,-3.23%,-2.62%,-2.73%,-2.30%,-2.29%,-2.34%,-2.25%,-2.65%,-2.79%,-2.66%,-2.55%,-1.70%,-0.81%,-0.01%,0.60%,0.56%,0.51%,0.57%,0.61%,0.66%,0.47%,-0.14%,-1.04%,-2.45%,-3.85%,-5.37%,-7.00%,-6.97%,-6.53%,-6.90%
EPS (Basic),0.36,0.39,0.50,0.38,0.41,0.42,0.41,0.40,0.44,0.42,0.47,0.48,0.54,0.53,0.56,3.19,0.67,0.70,0.63,0.56,0.78,0.69,0.71,0.69,0.47,0.65,0.44,0.73,0.73,0.81,0.88,0.67,0.79,0.76,-1.05,0.69,0.91,1.02,0.98,0.81
EPS (Diluted),0.35,0.38,0.49,0.37,0.41,0.42,0.40,0.40,0.43,0.41,0.46,0.47,0.53,0.52,0.55,3.14,0.66,0.69,0.62,0.55,0.77,0.68,0.70,0.68,0.46,0.65,0.44,0.73,0.71,0.80,0.86,0.66,0.78,0.76,-1.05,0.69,0.91,1.02,0.98,0.81
EPS Growth,31.48%,16.92%,52.31%,2.78%,14.08%,10.53%,-19.19%,6.76%,6.17%,-2.38%,15.00%,18.99%,23.26%,26.83%,19.57%,568.09%,24.53%,32.69%,12.73%,-82.48%,16.67%,-1.45%,12.90%,23.64%,-40.26%,-4.41%,-37.14%,7.35%,54.35%,23.08%,95.45%,-9.59%,9.86%,-5.00%,-,4.55%,16.67%,34.21%,-,17.39%
Free Cash Flow,"2,821",993,"2,529","2,017","3,222","1,250","2,447","2,519","2,996","1,694","1,271","2,593","3,032","2,262","2,216","2,107","2,981","4,183","2,975","1,989","4,372","4,016","1,786","1,979","2,954","5,629","1,879",684,"4,852","4,515","3,113","3,633","4,613","3,150","3,332","1,221","3,712","3,406","4,015","1,691"
Free Cash Flow Per Share,0.54,0.19,0.49,0.39,0.63,0.25,0.49,0.51,0.61,0.35,0.26,0.54,0.64,0.48,0.47,0.45,0.64,0.91,0.65,0.44,0.97,0.89,0.39,0.43,0.65,1.23,0.41,0.15,1.06,0.98,0.68,0.80,1.02,0.70,0.76,0.28,0.88,0.82,0.97,0.42
Dividend Per Share,0.113,0.113,0.113,-,0.237,0.125,-,0.125,0.125,0.138,0.138,0.275,-,0.315,-,0.158,0.158,0.190,0.190,0.380,-,0.210,0.210,0.210,0.440,0.230,-,0.230,0.230,0.250,0.250,0.250,0.250,0.270,0.270,0.270,0.270,0.290,0.290,0.290
