,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"5,812","6,312",3,"5,587","5,400","5,503",-241,"3,337","3,579","3,674","3,932","3,216","3,574","4,039","4,435","3,816","4,248","4,456","4,888","4,147","4,570","4,684","4,971","4,151","4,162","3,914","4,558","4,161","4,431","4,697",-357,"3,156","3,291","3,465","3,892","3,373","3,756","3,946","4,090","4,117"
Revenue Growth (YoY),-2.48%,-0.50%,-99.96%,-0.34%,-7.09%,-12.82%,-,-40.27%,-33.72%,-33.24%,-,-3.63%,-0.14%,9.93%,12.79%,18.66%,18.86%,10.32%,10.21%,8.67%,7.58%,5.12%,1.70%,0.10%,-8.93%,-16.44%,-8.31%,0.24%,6.46%,20.01%,-,-24.15%,-25.73%,-26.23%,-,6.88%,14.13%,13.88%,5.09%,22.06%
Cost of Revenue,"3,417","3,674",-490,"3,307","3,234","3,269",-569,"1,923","2,037","2,081","2,219","1,851","2,017","2,361","2,604","2,202","2,431","2,514","2,829","2,386","2,645","2,683","2,843","2,392","2,412","2,296","2,676","2,438","2,569","2,715",-520,"1,741","1,815","1,879","2,063","1,753","1,955","1,952","2,078","2,201"
Gross Profit,"2,395","2,638",493,"2,280","2,166","2,234",328,"1,414","1,542","1,593","1,713","1,365","1,557","1,678","1,831","1,614","1,817","1,942","2,059","1,761","1,925","2,001","2,128","1,759","1,750","1,618","1,882","1,723","1,862","1,982",163,"1,415","1,476","1,586","1,829","1,620","1,801","1,994","2,012","1,916"
"Selling, General & Admin","1,394","1,424",-98,"1,405","1,318","1,276",-264,879,878,852,855,822,868,931,986,995,"1,035","1,058","1,181","1,077","1,145","1,126","1,109","1,123",983,934,946,998,"1,054","1,073",369,849,888,894,983,"1,030","1,000","1,042","1,114","1,277"
Other Operating Expenses,137,96,-117,64,-796,122,940,54,66,39,135,33,83,87,121,78,88,77,94,50,57,65,153,178,42,181,131,122,33,88,76,38,28,264,189,120,109,191,263,487
Operating Expenses,"1,531","1,520",-215,"1,469",522,"1,398",676,933,944,891,990,855,951,"1,018","1,107","1,073","1,123","1,135","1,275","1,127","1,202","1,191","1,262","1,301","1,025","1,115","1,077","1,120","1,087","1,161",445,887,916,"1,158","1,172","1,150","1,109","1,233","1,377","1,764"
Operating Income,864,"1,118",708,811,"1,644",836,-348,481,598,702,723,510,606,660,724,541,694,807,784,634,723,810,866,458,725,503,805,603,775,821,-282,528,560,428,657,470,692,761,635,152
Interest Expense / Income,47,46,49,46,40,40,49,47,46,46,49,46,41,39,39,38,36,39,46,43,48,43,40,35,36,45,40,40,38,37,40,39,51,50,54,48,53,10,-77,44
Other Expense / Income,7,10,59,4,6,10,"-1,229",-42,6,-28,48,61,92,6,-2,2,7,7,5,2,5,8,7,3,7,8,7,7,7,6,-907,-603,-245,-666,-287,"-2,007",-287,"-8,759",-241,-41
