,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"46,959","46,568","43,676","42,818","38,796","37,044","29,026","31,307","34,973","33,557","35,079","35,835","38,614","38,424","40,219","44,728","43,359","43,564","48,128","37,413","42,083","41,035","41,126","46,454","29,154","37,061","39,184","48,064","54,135","57,715","56,313","55,308","58,242","47,247","43,295","56,810","49,792","51,658","55,190","55,478","60,686"
Market Cap Growth,16.40%,18.77%,-5.53%,-13.33%,-17.38%,-20.45%,-33.54%,-26.88%,-9.86%,-9.41%,20.85%,14.46%,10.41%,14.50%,14.65%,24.82%,12.29%,13.38%,19.67%,-16.36%,-2.94%,-5.81%,-14.55%,24.17%,-30.72%,-9.68%,-4.72%,3.47%,85.68%,55.73%,43.71%,15.07%,7.59%,-18.14%,-23.12%,2.72%,-14.51%,9.34%,27.47%,-2.34%,-
Enterprise Value,"50,732","50,059","46,551","46,469","42,170","41,120","32,813","35,650","38,945","37,323","38,532","35,753","37,643","40,444","41,813","47,100","46,105","46,141","51,795","42,126","47,036","45,645","45,353","50,821","34,272","41,836","43,355","53,476","59,072","62,168","60,624","59,341","62,278","56,312","51,865","64,490","57,879","50,010","55,296","64,261","69,469"
PE Ratio,23.50,18.39,20.34,19.38,14.72,14.99,10.71,12.36,18.12,18.19,21.46,22.47,25.44,26.46,26.50,27.94,24.21,20.84,21.85,16.44,18.19,18.60,17.83,21.44,13.47,18.92,19.94,23.06,25.44,24.50,24.45,20.08,20.32,14.95,13.40,12.18,10.41,3.91,4.18,5.03,5.52
PS Ratio,1.91,1.90,2.46,2.42,2.24,2.25,1.79,2.24,2.87,3.24,2.42,2.49,2.68,2.60,2.64,2.82,2.62,2.57,2.77,2.11,2.33,2.24,2.24,2.53,1.62,2.15,2.33,2.86,3.17,3.23,4.36,4.64,5.40,4.95,3.14,4.05,3.44,3.45,3.64,3.49,3.81
PB Ratio,4.48,4.30,4.32,4.50,4.35,4.23,3.59,4.20,4.55,4.25,4.64,4.65,4.82,4.82,4.61,5.36,5.11,5.18,5.38,4.54,4.94,4.69,5.00,5.52,3.88,4.73,4.66,5.40,5.93,6.21,5.70,5.40,5.51,4.58,4.18,5.30,4.38,2.52,2.67,2.68,2.94
P/FCF Ratio,16.06,15.97,14.36,14.51,14.15,16.52,14.95,16.14,14.78,12.65,14.41,16.22,23.35,24.49,28.01,27.12,22.01,19.52,21.16,17.88,19.97,19.28,17.05,18.19,11.14,14.65,15.40,16.45,17.18,17.03,17.76,18.84,22.37,20.48,16.51,22.44,23.02,23.45,201.42,219.28,239.87
P/OCF Ratio,12.68,12.48,11.83,11.99,11.56,13.06,11.48,12.80,12.46,11.09,12.18,13.62,18.52,19.07,21.03,21.09,17.73,16.00,16.64,13.52,15.01,14.52,13.68,14.95,9.22,12.12,12.71,13.86,14.69,14.62,15.75,16.81,19.91,18.46,14.82,20.17,20.38,20.69,86.64,87.50,95.72
Debt / Equity Ratio,0.62,0.60,0.60,0.71,0.74,0.85,0.85,1.00,0.95,0.92,0.88,0.53,0.51,0.65,0.53,0.65,0.61,0.71,0.53,0.72,0.74,0.71,0.69,0.71,1.02,0.92,0.89,0.86,0.80,0.79,0.67,0.85,1.04,1.12,1.00,0.93,0.89,0.41,0.39,0.53,0.53
Quick Ratio,0.93,0.92,0.97,0.85,0.86,0.92,0.76,0.85,0.88,0.90,0.73,1.59,1.99,1.13,1.22,0.97,0.92,0.93,0.67,0.53,0.64,0.72,0.75,0.69,0.66,0.83,1.06,0.76,0.81,0.84,0.85,1.40,1.22,0.62,0.52,0.55,0.58,1.88,2.10,0.62,0.62
