,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"21,479","19,361","17,049","16,947","15,238","13,511","14,298","11,188","11,485","11,733","10,236","10,659","10,776","11,306","9,934","8,068","8,483","8,184","14,359","16,718","12,951","14,158","16,115","14,317","17,199","10,127","10,691","11,035","14,774","21,180","15,503","12,836","11,908","12,616","32,568","27,917","23,021","36,693","30,549","26,470","23,971"
Market Cap Growth,41.66%,0.26%,-9.80%,-17.40%,-29.05%,-30.21%,-16.13%,-33.98%,-24.63%,-13.17%,-28.41%,-4.73%,-6.18%,-3.64%,-2.96%,-24.30%,-21.27%,-27.61%,44.55%,107.20%,52.67%,72.99%,12.23%,-14.36%,32.80%,-28.47%,-33.66%,-22.92%,-14.10%,109.14%,45.01%,16.32%,-19.40%,-40.43%,110.08%,117.50%,93.32%,190.86%,-6.20%,-5.18%,-
Enterprise Value,"27,570","25,522","23,751","23,719","21,980","20,679","21,271","17,983","18,830","19,390","17,990","18,431","18,399","19,141","17,991","15,782","15,959","26,739","32,296","33,669","28,758","29,756","31,303","28,872","31,066","24,548","24,291","24,459","28,087","34,198","27,716","24,505","22,762","22,853","82,478","75,364","68,289","83,029","74,799","68,887","66,388"
PE Ratio,19.98,18.03,14.79,14.39,13.38,11.66,13.41,10.51,11.11,11.21,8.76,9.61,9.03,9.87,8.93,7.26,-25.17,-14.61,-20.00,-20.41,21.80,14.36,9.39,7.69,8.31,4.91,7.71,7.75,12.12,21.57,11.21,10.36,11.84,9.54,-11.77,-5.34,-3.12,-4.12,-4.55,-5.48,-5.48
PS Ratio,3.88,3.34,2.87,2.77,2.43,2.11,2.22,1.74,1.80,1.83,1.58,1.65,1.66,1.73,1.51,1.21,1.23,1.08,1.66,1.74,1.23,1.29,1.47,1.29,1.54,0.91,0.99,1.03,1.39,1.97,1.37,1.08,0.98,1.00,1.69,1.07,0.68,0.89,0.73,0.63,0.57
PB Ratio,3.47,3.13,2.83,2.88,2.72,2.56,2.61,1.98,2.11,2.19,1.92,2.05,2.09,2.12,1.80,1.41,1.84,1.04,1.81,2.06,1.54,1.63,1.68,1.50,1.74,1.07,1.08,1.09,1.41,1.96,1.34,1.11,1.03,1.05,0.63,0.57,0.49,0.79,0.67,0.59,0.54
P/FCF Ratio,18.36,15.15,14.58,15.08,12.72,13.32,12.71,11.58,9.64,9.70,8.56,7.72,8.34,7.78,7.58,5.07,5.68,5.85,8.14,8.48,5.33,5.03,5.58,5.00,5.53,3.56,3.42,3.64,6.32,9.26,7.16,6.17,4.91,5.08,12.94,17.24,6.94,17.07,9.91,4.96,4.49
P/OCF Ratio,16.72,13.88,13.24,13.58,11.56,11.85,11.54,10.39,8.88,9.07,7.94,7.22,7.81,7.19,6.93,4.71,5.21,5.34,7.55,7.93,5.03,4.79,5.24,4.62,5.06,3.17,3.05,3.23,5.39,7.92,6.16,5.20,4.26,4.42,10.75,11.92,5.35,10.95,7.02,3.92,3.55
Debt / Equity Ratio,1.05,1.12,1.17,1.22,1.27,1.42,1.31,1.25,1.42,1.49,1.49,1.54,1.53,1.52,1.50,2.56,3.21,2.45,2.31,2.15,2.00,1.88,1.72,1.61,1.56,1.68,1.55,1.52,1.47,1.39,1.30,1.27,1.27,1.20,1.02,1.03,1.04,1.05,1.04,1.00,1.00
Quick Ratio,1.37,1.67,0.80,0.72,0.69,0.99,1.01,0.86,1.18,1.35,1.22,1.16,1.15,1.19,1.34,5.35,4.89,1.41,1.16,0.81,0.90,0.97,1.08,1.24,1.29,1.40,1.61,1.57,1.50,1.43,1.54,1.67,1.84,1.85,0.67,0.62,0.67,0.58,0.58,0.60,0.60
Current Ratio,1.86,2.19,1.09,1.01,0.96,1.40,1.44,1.29,1.64,1.94,1.77,1.76,1.60,1.69,1.89,5.87,5.34,1.83,1.45,1.01,1.06,1.16,1.27,1.52,1.61,1.61,1.83,1.99,1.99,1.87,1.89,2.00,2.10,2.01,1.07,0.86,0.93,0.84,0.82,0.88,0.88
Interest Coverage,6.87,5.30,8.07,6.24,5.68,5.21,6.52,5.99,5.10,5.40,6.53,4.46,6.29,3.97,6.13,2.17,-5.73,0.84,2.73,1.86,3.71,3.95,5.20,3.51,4.26,4.11,3.65,2.80,3.26,2.51,5.29,2.21,1.84,5.29,-7.32,-4.18,-3.59,-1.18,-1.61,0.06,-1.57
Return on Capital (ROIC),Upgrade,9.65%,9.59%,9.98%,10.36%,10.41%,10.62%,10.54%,10.65%,10.07%,10.04%,10.87%,10.74%,10.98%,11.09%,11.04%,8.79%,3.36%,1.72%,1.22%,-0.01%,4.95%,6.37%,9.61%,10.60%,11.31%,11.39%,8.22%,8.74%,7.51%,6.15%,7.19%,6.17%,5.38%,5.45%,-2.87%,-5.52%,-7.78%,-8.68%,-5.98%,-3.64%
Buyback Yield / Dilution,4.20%,4.09%,4.68%,5.15%,5.37%,5.26%,5.35%,4.25%,2.84%,5.55%,5.95%,7.81%,8.46%,6.67%,6.17%,5.15%,5.71%,-3.57%,-23.18%,-24.87%,-27.45%,-17.24%,-0.56%,-2.29%,1.82%,4.06%,5.87%,5.75%,6.41%,2.63%,1.48%,1.34%,-0.61%,0.30%,-244.28%,-266.21%,-193.49%,-265.71%,-6.61%,-0.41%,-0.41%
Total Shareholder Return,4.20%,4.09%,4.68%,5.15%,5.37%,5.26%,5.35%,4.25%,2.84%,5.55%,5.95%,7.81%,8.46%,6.67%,6.17%,5.15%,5.71%,-3.57%,-23.18%,-24.87%,-27.45%,-17.24%,-0.56%,-2.29%,1.82%,4.06%,5.87%,5.75%,6.41%,2.63%,1.48%,1.34%,-0.61%,0.30%,-244.28%,-266.21%,-193.49%,-265.71%,-6.61%,-0.41%,-0.41%
