,2014-02-15,2014-05-10,2014-08-30,2014-11-22,2015-02-14,2015-05-09,2015-08-29,2015-11-21,2016-02-13,2016-05-07,2016-08-27,2016-11-19,2017-02-11,2017-05-06,2017-08-26,2017-11-18,2018-02-10,2018-05-05,2018-08-25,2018-11-17,2019-02-09,2019-05-04,2019-08-31,2019-11-23,2020-02-15,2020-05-09,2020-08-29,2020-11-21,2021-02-13,2021-05-08,2021-08-28,2021-11-20,2022-02-12,2022-05-07,2022-08-27,2022-11-19,2023-02-11,2023-05-06,2023-08-26,2023-11-18
Cash & Equivalents,139.76,145.35,124.49,117.19,151.54,153.29,175.31,165.49,207.96,213.38,189.73,195.54,210.65,227.14,293.27,257.68,288.52,218.39,217.82,252.09,195.67,174.06,176.3,158.09,152.97,509.12,"1,751","1,664","1,026",975.65,"1,171",961.13,239.42,263.04,264.38,269.79,301.29,274.92,277.05,282.98
Cash & Cash Equivalents,139.76,145.35,124.49,117.19,151.54,153.29,175.31,165.49,207.96,213.38,189.73,195.54,210.65,227.14,293.27,257.68,288.52,218.39,217.82,252.09,195.67,174.06,176.3,158.09,152.97,509.12,"1,751","1,664","1,026",975.65,"1,171",961.13,239.42,263.04,264.38,269.79,301.29,274.92,277.05,282.98
Cash Growth,20.95%,8.72%,-12.45%,-6.88%,8.43%,5.46%,40.83%,41.21%,37.23%,39.20%,8.23%,18.16%,1.29%,6.45%,54.57%,31.78%,36.97%,-3.85%,-25.73%,-2.17%,-32.18%,-20.30%,-19.06%,-37.29%,-21.82%,192.50%,893.09%,952.57%,570.83%,91.63%,-33.10%,-42.24%,-76.67%,-73.04%,-77.43%,-71.93%,25.84%,4.51%,4.79%,4.89%
Receivables,191.12,190.85,200.9,195.52,196.65,212.07,247.87,248.12,295.79,294.53,287.68,270.77,246.88,276.11,280.73,272.45,282.53,261.3,258.14,275.19,298.32,281.61,309,333.25,340.28,266.92,364.77,350.92,352.52,359.67,378.39,379.28,405.59,439.82,504.89,501.8,484.77,471.01,520.39,511.91
Inventory,"3,089","3,133","3,140","3,280","3,457","3,468","3,422","3,516","3,591","3,597","3,632","3,773","3,902","3,861","3,882","4,012","4,086","4,006","3,944","4,090","4,305","4,326","4,319","4,463","4,606","4,441","4,473","4,628","4,737","4,665","4,640","4,768","5,031","5,313","5,638","5,608","5,731","5,704","5,764","5,774"
Other Current Assets,118.38,118.3,115.13,114.64,108.86,116.89,125.48,124.56,115.38,120.33,130.24,129.14,133.12,142.95,155.17,174.96,169.73,185.77,216.24,196.67,197.62,190.01,224.28,202.52,201.09,181.35,223,193.54,211.34,223.6,225.76,240.49,227.54,238.74,220.71,253.84,277.5,259.26,217.84,387.45
Total Current Assets,"3,538","3,588","3,581","3,708","3,914","3,950","3,970","4,054","4,210","4,225","4,240","4,369","4,493","4,507","4,611","4,717","4,826","4,671","4,636","4,814","4,997","4,971","5,029","5,157","5,301","5,398","6,812","6,837","6,327","6,224","6,415","6,349","5,904","6,255","6,628","6,633","6,795","6,709","6,779","6,957"
"Property, Plant & Equipment","3,135","3,193","3,310","3,358","3,376","3,426","3,506","3,537","3,545","3,619","3,733","3,751","3,804","3,904","4,031","4,061","4,081","4,123","4,218","4,229","4,270","4,325","4,399","7,036","7,056","6,998","7,091","7,193","7,289","7,378","7,576","7,575","7,623","7,736","8,089","8,117","8,180","8,294","8,595","8,712"
Goodwill and Intangibles,367.83,367.83,367.83,383.92,384.01,384.61,391.89,391.89,391.89,391.89,391.89,391.89,391.89,391.89,391.89,391.89,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65,302.65
Other Long-Term Assets,221.31,222.84,238.25,267.54,275.61,270.95,234.54,234.72,219.83,227.43,235.07,231.46,214.17,224.98,225.62,227.05,193.47,204.88,190.07,177.81,175.46,174.83,165.83,205.08,204.91,203.06,218.46,236.11,241.84,232.91,222.65,233.66,249.21,226.94,255.18,263.48,267.72,292.89,309.16,321.3
