,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,203.49,211.72,260.68,251.91,254.22,218.83,263.47,257.34,248.06,275.74,312.97,326.99,307.79,328.56,360.66,335.8,302.49,332.75,472.6,505.36,525.33,462.09,452.63,461.41,473.38,250.7,223.1,353.4,451.86,428.09,438.76,475.96,434.17,339.59,192.24,620.55,739.07,675.51,840.52,663.76
Depreciation & Amortization,53.75,52.56,50.74,49.45,45.99,43.17,42.36,41.97,47.86,51.71,50.19,49.52,49.18,49.39,50.03,51.03,46.68,45.57,45.75,44.6,43.09,72.17,73.93,77.95,77.27,77.66,76.89,85.51,80.23,79.81,79.28,84.36,80.76,83.31,122.28,127.34,101.22,112.54,125.86,129.28
Other Operating Activities,171.41,296.82,-403.01,3.66,24.32,196.37,-206.11,390.46,198.65,120.77,-161.35,45.55,-245.65,907.86,-73.21,55.75,366.9,105.86,-481.29,468.42,-18.19,-120.95,-459.69,207.31,580.05,-722.8,225.54,-444.92,132.03,486.84,18.94,-74,181.99,872.87,872.86,389.09,113.33,-360.24,290.89,626.59
Operating Cash Flow,428.65,561.1,-91.59,305.01,324.53,458.37,99.72,689.76,494.57,448.22,201.81,422.06,111.32,"1,286",337.47,442.58,716.07,484.18,37.06,"1,018",550.24,413.31,66.87,746.67,"1,131",-394.44,525.52,-6.01,664.12,994.74,536.97,486.32,696.93,"1,296","1,187","1,137",953.62,427.81,"1,257","1,420"
Operating Cash Flow Growth,1535.75%,-19.66%,-,-,-24.29%,-18.31%,-,126.15%,52.39%,-2.21%,102.38%,-38.81%,-77.49%,186.87%,67.22%,4.86%,543.25%,-62.34%,-89.02%,130.10%,-23.16%,-14.64%,80.43%,-26.68%,105.50%,-,685.86%,-,-41.26%,-,2.18%,-,4.94%,30.26%,121.12%,133.79%,36.83%,-66.98%,5.89%,24.86%
Capital Expenditures,-43.6,-16.73,-21.02,-12.65,-22.76,-9.6,-13.8,-19.35,-39.19,-16.31,-20.31,-28.66,-42.42,-21.52,-28.34,-12.65,-16.45,-9.54,-27.57,-22.19,-38.37,-30.71,-51.95,-36.87,-58.53,-51.55,-42.1,-31.72,-46.92,-31.02,-13.44,-42.71,-62.05,-27.91,-59.83,-39.07,-87.58,-55.41,-45.97,-66.83
Acquisitions,0,0,0,0,0,0,0,0,"-1,932.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.92,0,0,0,0,0
Change in Investments,"-1,655.59","-3,445.96","-1,794.05","-6,847.81",461.24,"-1,770.58","1,230",-926.87,"11,100","-2,024.89","1,168","-3,180.99","3,146",-816.17,"2,483",508.58,"1,279",-197.66,906.48,898.29,"-2,967.38",296.27,-878.58,"-3,353.19","5,036","-4,221.52","-14,826.46",845.07,"-3,712.7","-8,721.38",100.96,"-1,082.28","-3,269.38","4,439","9,618","6,450","-3,475.04","-1,440.86","-4,747.94","-1,606.97"
Other Investing Activities,57.74,21.65,-56.83,43.93,-19.38,-22.16,31.17,-92.27,178.7,25.92,-40,118.54,173.5,11.69,36.06,18.62,-46.53,-41.32,32.61,-2.36,58.98,5.7,78.41,-28.75,-251.28,420.7,-223.32,153.9,-283.87,-179.35,-138.14,-70.82,-122,-215.2,-109.39,-191.91,-102.52,-251.44,-107.86,-233.62
Investing Cash Flow,"-1,641.44","-3,441.04","-1,871.9","-6,816.53",419.1,"-1,802.34","1,248","-1,038.49","9,307","-2,015.28","1,108","-3,091.1","3,277",-826.01,"2,491",514.54,"1,216",-248.53,911.52,873.74,"-2,946.78",271.26,-852.12,"-3,418.81","4,727","-3,852.36","-15,091.89",967.26,"-4,043.49","-8,931.75",-50.63,"-1,195.8","-3,453.43","4,196","9,843","6,219","-3,665.14","-1,747.71","-4,901.76","-1,907.43"
