,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"30,006","28,496","36,436","41,708","46,330","52,685","48,230","56,494","37,770","36,697","42,330","38,717","41,107","52,204","47,910","40,393","37,086","37,211","43,659","40,426","44,871","34,317","30,467","41,226","53,722","70,175","59,556","51,551","50,688","59,509","64,727","67,916","75,806","64,933","75,093","78,572","89,830","78,831","89,339","95,687","102,336"
Market Cap Growth,74.55%,29.35%,17.93%,52.42%,54.40%,84.89%,32.37%,35.45%,-18.48%,-30.35%,-12.23%,-31.47%,8.84%,42.26%,13.18%,4.33%,-9.78%,-28.72%,-8.87%,0.08%,20.99%,-7.78%,-30.21%,1.98%,19.72%,104.49%,95.47%,25.04%,-5.65%,-15.20%,8.68%,31.74%,49.55%,9.12%,16.01%,15.69%,18.50%,21.40%,18.97%,21.78%,-
Enterprise Value,"29,889","28,197","35,959","41,265","46,060","52,469","47,729","55,811","37,283","36,013","41,304","38,160","40,508","51,637","47,233","39,687","36,166","36,233","42,174","38,324","42,349","32,359","28,302","38,726","50,433","69,246","59,225","50,660","49,881","58,296","61,638","64,921","71,456","60,068","70,772","73,531","83,572","72,606","82,128","87,545","94,194"
PE Ratio,78.31,72.67,109.02,123.35,133.96,118.62,84.44,88.82,50.94,49.39,53.09,43.24,42.69,45.22,37.49,33.70,25.98,23.39,24.29,16.54,18.48,16.58,14.21,19.49,23.57,23.52,18.87,14.67,12.66,9.59,9.25,8.41,9.56,11.42,13.98,18.11,21.48,18.34,22.39,24.20,27.27
PS Ratio,13.10,11.40,13.87,14.79,15.12,15.51,12.67,13.77,8.52,7.89,8.95,7.97,8.26,9.97,8.69,6.88,6.12,6.00,6.86,7.86,8.96,6.90,6.03,6.29,7.66,9.50,7.50,6.07,5.51,4.81,4.78,4.23,4.59,4.56,5.48,6.46,7.26,6.22,6.82,7.30,7.80
PB Ratio,13.57,12.03,14.28,16.36,15.59,15.78,14.63,15.46,10.03,9.00,9.43,8.70,8.45,9.46,7.92,6.57,5.65,5.18,5.55,4.62,4.75,3.52,2.90,3.72,4.43,7.75,5.88,4.68,4.23,3.93,3.75,3.62,3.81,3.14,3.50,3.47,3.82,3.28,3.59,3.68,3.94
P/FCF Ratio,84.30,53.99,66.06,99.44,215.65,-1607.92,76.62,86.53,46.65,34.87,50.51,39.75,30.71,52.60,58.77,39.05,29.24,22.74,26.82,22.31,21.42,18.00,15.27,20.61,31.50,28.93,37.64,25.73,24.98,35.14,12.03,10.40,9.55,8.25,14.80,17.76,24.58,18.98,19.40,24.69,26.41
P/OCF Ratio,53.98,37.29,43.58,55.43,77.58,101.59,38.67,42.45,25.56,22.66,30.73,26.06,22.88,38.20,42.38,30.90,23.62,18.65,21.47,18.42,18.14,15.14,12.85,16.97,24.08,23.50,27.39,19.69,19.58,26.19,10.90,9.59,8.90,7.68,13.25,15.67,20.98,16.64,17.10,20.83,22.28
Debt / Equity Ratio,0.24,0.22,0.22,0.18,0.16,0.12,0.12,0.10,0.10,0.09,0.09,0.11,0.15,0.13,0.12,0.11,0.11,0.10,0.09,0.08,0.08,0.07,0.07,0.06,0.06,0.24,0.27,0.24,0.23,0.18,0.16,0.14,0.14,0.13,0.13,0.12,0.11,0.11,0.11,0.10,0.10
Quick Ratio,5.56,4.87,4.80,2.87,3.88,3.32,3.18,3.10,2.95,2.94,3.18,2.13,2.34,3.02,2.94,2.98,2.82,2.80,3.10,3.50,3.66,2.99,3.14,2.86,3.38,1.61,3.02,2.86,2.39,2.92,3.03,2.98,3.95,4.20,4.37,4.16,4.54,4.53,4.31,4.82,4.82
