,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,461.86,600.14,646.55,648.72,507.91,390.55,654.59,809.1,604.21,646.51,920.36,535.2,811.77,744.31,792.07,812.7,"1,019",917.88,"1,088","1,468","1,709","1,046","1,385","1,618","2,208","1,992","1,573","2,194","1,438","2,072","3,432","2,886","3,346","3,395","3,491","3,106","3,916","1,937","2,152","2,730"
Short-Term Investments,186.28,216.77,395.65,251.76,234.26,213.69,241.06,236.12,244.97,398.66,488.03,503.48,495.31,523.54,586.88,596.8,605.46,765.64,"1,104","1,342","1,524","1,624","1,493","1,597","1,795","1,152","1,453","1,393","2,066","1,839","2,355","2,809","3,705","4,171","3,530","4,636","5,043","6,991","7,761","8,115"
Cash & Cash Equivalents,648.13,816.91,"1,042",900.48,742.16,604.25,895.64,"1,045",849.18,"1,045","1,408","1,039","1,307","1,268","1,379","1,410","1,625","1,684","2,192","2,810","3,232","2,670","2,878","3,214","4,003","3,144","3,026","3,587","3,504","3,911","5,788","5,695","7,051","7,566","7,022","7,742","8,960","8,928","9,914","10,845"
Cash Growth,110.63%,51.98%,134.03%,29.76%,14.51%,-26.03%,-14.06%,16.07%,14.42%,72.97%,57.25%,-0.63%,53.92%,21.31%,-2.09%,35.70%,24.32%,32.79%,58.97%,99.35%,98.92%,58.58%,31.28%,14.39%,23.85%,17.77%,5.14%,11.60%,-12.48%,24.38%,91.27%,58.76%,101.23%,93.47%,21.32%,35.96%,27.08%,17.99%,41.19%,40.07%
Receivables,"1,047",893.92,927.25,976.37,"1,338","1,395","1,439","1,468","1,865","1,752","1,644","1,612","1,750","1,845","1,971","1,974","1,944","2,039","2,203","2,243","2,305","2,456","2,660","2,786","2,933","2,811","4,040","4,115","4,173","6,999","5,452","6,037","4,839","5,161","5,548","5,329","5,119","5,121","5,585","5,667"
Inventory,86.55,109.9,120.32,128.86,133.86,171.27,190.67,238.58,303.29,316.07,345.62,399.36,466.58,554.32,641.59,726.1,820.4,928.55,"1,040","1,151","1,209","1,317","1,344","1,416","1,481","1,641","1,802","1,917","2,165","1,984","2,054","1,951","1,992","2,219","2,412","2,402","2,425","2,508","2,562","2,581"
Other Current Assets,88.88,97.97,110.74,79.05,96.23,112.7,150.02,163.5,115.69,96.02,103.81,130.53,146.06,193.33,143.76,225.1,155.45,163.6,284.81,243.3,182.2,208.2,226.9,273.7,226.6,263.8,230.6,160.8,213.6,444.3,482,332.4,424.9,583.6,446.4,411.2,406.2,366.3,574.7,386.6
Total Current Assets,"1,871","1,919","2,201","2,085","2,311","2,283","2,676","2,915","3,133","3,209","3,502","3,180","3,669","3,860","4,136","4,335","4,545","4,815","5,720","6,448","6,929","6,651","7,109","7,689","8,644","7,860","9,098","9,779","10,055","13,338","13,775","14,015","14,306","15,530","15,429","15,884","16,909","16,923","18,635","19,479"
"Property, Plant & Equipment",600.86,707.32,818.97,974.31,"1,111","1,326","1,475","1,594","1,666","1,773","1,872","2,083","2,277","2,262","2,275","2,359","2,395","2,462","2,524","2,576","2,613","2,677","2,771","2,890","2,945","3,031","3,138","3,222","3,263","3,359","3,396","3,482","3,556","3,638","3,704","3,763","3,881","3,923","4,006","4,146"
Long-Term Investments,534.69,550.82,453.44,460.15,483.31,589.6,681.33,632.16,555.21,589.85,777.91,864.26,967.7,"1,065","1,327","1,487","1,822","2,045","1,874","1,755","2,340","2,885","3,113","3,257","3,236","2,588","2,875","3,136","3,544","3,900","5,631","6,838","7,084","6,416","5,969","6,592","6,067","6,327","5,779","5,397"
