,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,579,847,594,806,655,948,790,"1,038","1,775","1,091","1,011",870,985,"1,063","1,297","1,088",851,"2,113","1,101","1,157","1,340","1,393","1,368","1,589","1,646","1,658","1,709","1,873","1,836","1,841","1,998","1,796","1,811","1,914","7,239","2,264",0,"2,382","2,375",0
Cash & Cash Equivalents,579,847,594,806,655,948,790,"1,038","1,775","1,091","1,011",870,985,"1,063","1,297","1,088",851,"2,113","1,101","1,157","1,340","1,393","1,368","1,589","1,646","1,658","1,709","1,873","1,836","1,841","1,998","1,796","1,811","1,914","7,239","2,264",0,"2,382","2,375",0
Cash Growth,-5.85%,-0.94%,-12.52%,4.95%,13.13%,11.92%,33.00%,28.78%,170.99%,15.08%,27.97%,-16.18%,-44.51%,-2.57%,28.29%,25.06%,-13.60%,98.78%,-15.11%,6.34%,57.46%,-34.07%,24.25%,37.34%,22.84%,19.02%,24.93%,17.87%,11.54%,11.04%,16.91%,-4.11%,-1.36%,3.97%,262.31%,26.06%,-,24.45%,-67.19%,-
Receivables,"6,701","6,482","7,183","6,900","7,452","7,007","7,995","7,349","7,405","10,068","10,996","10,942","11,418","11,429","12,254","12,057","11,863","12,170","13,027","12,741","12,619","12,524","13,700","13,094","13,004","12,628","13,578","13,348","13,249","13,408","14,861","14,815","14,350","14,520","16,114","16,118","15,069","15,506","17,727","17,421"
Goodwill and Intangibles,"5,404","5,382","5,522","5,425","5,724","5,516","5,969","5,713","5,683","23,359","22,923","22,472","22,095","22,061","22,013","22,265","22,054","22,123","21,759","21,471","21,414","21,419","21,566","21,378","21,359","20,873","21,093","21,103","21,211","21,161","21,200","20,965","20,668","20,643","20,317","21,490","21,669","21,539","21,642","26,398"
Total Assets,"94,510","95,179","97,447","97,557","98,248","98,398","99,840","97,760","102,306","156,644","160,203","161,810","159,786","160,967","162,988","167,578","167,022","168,781","167,534","167,684","167,771","171,347","174,516","175,148","176,943","173,127","181,474","187,786","190,774","191,977","197,174","199,054","200,054","197,990","195,651","198,111","199,017","201,415","205,448","222,748"
Accounts Payable,"10,071","10,503","10,654","11,074","11,152","11,426","11,773","11,214","11,522","14,787","15,701","15,774","15,347","15,942","16,339","16,757","17,150","16,805","17,736","17,799","18,835","19,540","19,737","19,470","34,573","34,379","35,877","37,015","38,196","38,607","40,203","41,590","41,444","41,876","41,839","44,882","35,310","34,157","35,216","38,122"
Deferred Revenue,"7,539","7,791","8,296","8,020","8,222","8,182","8,879","8,510","8,439","14,896","15,229","15,054","14,779","14,857","15,289","15,456","15,216","15,495","15,748","15,725","15,532","15,909","16,403","16,571","16,771","16,459","17,081","17,502","17,652","18,040","19,167","19,519","19,101","19,586","20,386","20,520","19,713","20,261","21,860","22,684"
Total Liabilities,"65,685","65,810","67,122","67,540","68,661","68,696","70,285","68,633","73,171","110,747","112,977","113,438","111,511","111,743","112,639","117,107","115,850","117,494","116,563","116,750","117,459","118,992","120,714","120,576","121,612","120,930","126,714","131,373","131,333","132,901","137,112","139,736","140,340","141,292","143,984","150,472","148,498","148,428","152,573","165,244"
Total Debt,"6,017","6,018","6,217","6,217","6,218","7,018","6,568","6,569","11,100","14,847","14,844","14,835","14,821","14,312","14,305","14,295","14,285","16,175","14,505","14,371","14,322","14,307","15,104","15,019","16,582","16,526","16,673","17,851","16,661","16,592","16,667","16,537","17,882","17,773","19,504","18,244","15,185","16,103","16,307","14,744"
Debt Growth,18.68%,-,3.32%,3.31%,3.34%,16.62%,5.65%,5.66%,78.51%,111.56%,126.00%,125.83%,33.52%,-3.60%,-3.63%,-3.64%,-3.62%,13.02%,1.40%,0.53%,0.26%,-11.55%,4.13%,4.51%,15.78%,15.51%,10.39%,18.86%,0.48%,0.40%,-0.04%,-7.36%,7.33%,7.12%,17.02%,10.32%,-15.08%,-9.40%,-16.39%,-19.18%
Common Stock,"13,882","13,318","12,926","12,320","11,752","11,225","10,681","10,524","10,392","25,613","25,402","25,172","24,976","24,518","23,968","23,461","23,155","22,824","22,231","21,602","21,060","20,397","19,785","19,082","18,570","17,959","17,671","17,638","17,235","16,481","14,338","13,116","11,999","12,954","11,579","12,797","12,399","11,685","13,230","17,512"
Retained Earnings,"13,791","14,525","15,304","16,089","16,644","17,325","18,267","18,795","19,478","19,917","20,643","22,003","23,613","24,706","26,011","25,941","27,474","28,965","30,260","31,491","31,700","32,728","33,878","34,969","36,142","36,331","35,991","36,919","39,337","41,637","43,902","45,224","47,365","47,148","48,363","47,022","48,305","50,197","49,467","51,510"
Comprehensive Income,"1,152","1,526","2,095","1,608","1,191","1,152",607,-192,-735,367,"1,181","1,197",-314,0,370,"1,069",543,-502,"-1,520","-2,159","-2,448",-770,139,521,619,"-2,093","1,098","1,856","2,869",958,"1,822",978,350,"-3,404","-8,275","-12,180","-10,185","-8,895","-9,822","-11,518"
Shareholders' Equity,"28,825","29,369","30,325","30,017","29,587","29,702","29,555","29,127","29,135","45,897","47,226","48,372","48,275","49,224","50,349","50,471","51,172","51,287","50,971","50,934","50,312","52,355","53,802","54,572","55,331","52,197","54,760","56,413","59,441","59,076","60,062","59,318","59,714","56,698","51,667","47,639","50,519","52,987","52,875","57,504"
Net Cash / Debt,"-5,438","-5,171","-5,623","-5,411","-5,563","-6,070","-5,778","-5,531","-9,325","-13,756","-13,833","-13,965","-13,836","-13,249","-13,008","-13,207","-13,434","-14,062","-13,404","-13,214","-12,982","-12,914","-13,736","-13,430","-14,936","-14,868","-14,964","-15,978","-14,825","-14,751","-14,669","-14,741","-16,071","-15,859","-12,265","-15,980","-15,185","-13,721","-13,932","-14,744"
Book Value Per Share,84.76,87.24,89.80,89.42,89.19,90.74,90.50,89.95,89.87,99.42,101.67,104.01,103.74,105.68,107.83,108.44,110.23,110.51,109.43,109.95,109.18,114.22,117.50,119.74,122.09,115.50,121.32,124.98,131.69,131.21,133.56,135.20,138.63,133.02,121.94,114.07,121.72,128.14,127.66,140.00
