,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"5,074","4,419","4,815","5,200","4,737","4,389","5,048","4,871","4,679","6,877","7,897","8,527","8,168","7,510","8,108","8,610","8,015","7,831","8,510","8,750","7,626","7,876","8,527","9,045","8,738","7,697","8,985","9,464","9,848","9,971","9,664","10,845","10,483","9,631","9,901","12,122","11,426","11,057","11,833","13,853"
Revenue Growth (YoY),8.26%,2.53%,2.34%,0.54%,-6.64%,-0.68%,4.84%,-6.33%,-1.22%,56.69%,56.44%,75.06%,74.57%,9.20%,2.67%,0.97%,-1.87%,4.27%,4.96%,1.63%,-4.85%,0.57%,0.20%,3.37%,14.58%,-2.27%,5.37%,4.63%,12.70%,29.54%,7.56%,14.59%,6.45%,-3.41%,2.45%,11.78%,9.00%,14.81%,19.51%,14.28%
Cost of Revenue,"2,653","2,275","2,532","2,809","2,550","2,264","2,570","2,732","2,461","3,800","4,400","4,424","4,016","3,957","4,309","6,416","4,448","4,253","4,637","4,995","4,772","4,294","4,876","5,210","5,090","4,614","6,800","6,033","5,047","5,220","5,191","6,780","5,488","4,937","5,567","7,063","6,570","5,945","6,513","7,106"
Gross Profit,"2,421","2,144","2,283","2,391","2,187","2,125","2,478","2,139","2,218","3,077","3,497","4,103","4,152","3,553","3,799","2,194","3,567","3,578","3,873","3,755","2,854","3,582","3,651","3,835","3,648","3,083","2,185","3,431","4,801","4,751","4,473","4,065","4,995","4,694","4,334","5,059","4,856","5,112","5,320","6,747"
"Selling, General & Admin",570,535,566,554,590,554,578,568,570,772,829,772,708,676,706,714,737,692,747,719,728,710,758,752,810,741,727,733,778,744,775,806,811,778,818,883,916,930,969,"1,060"
Other Operating Expenses,695,711,733,806,743,702,744,843,805,"1,596","1,634","1,542","1,421","1,502","1,441","1,485","1,523","1,512","1,447","1,458","1,459","1,504","1,395","1,624","1,362","1,743","1,723","1,232","1,145","1,247",994,"1,086","1,513","1,478","1,901","2,264","2,132","1,746","2,001","2,122"
Operating Expenses,"1,265","1,246","1,299","1,360","1,333","1,256","1,322","1,411","1,375","2,368","2,463","2,314","2,129","2,178","2,147","2,199","2,260","2,204","2,194","2,177","2,187","2,214","2,153","2,376","2,172","2,484","2,450","1,965","1,923","1,991","1,769","1,892","2,324","2,256","2,719","3,147","3,048","2,676","2,970","3,182"
Operating Income,"1,156",898,984,"1,031",854,869,"1,156",728,843,709,"1,034","1,789","2,023","1,375","1,652",-5,"1,307","1,374","1,679","1,578",667,"1,368","1,498","1,459","1,476",599,-265,"1,466","2,878","2,760","2,704","2,173","2,671","2,438","1,615","1,912","1,808","2,436","2,350","3,565"
Interest Expense / Income,70,71,72,70,67,68,71,68,93,146,153,152,154,154,147,150,156,157,167,164,153,140,140,138,134,132,128,130,126,122,122,122,126,132,134,150,154,160,165,174
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,707,-,-,-,941
Pretax Income,"1,086",827,912,961,787,801,"1,085",660,750,563,881,"1,637","1,869","1,221","1,505",-155,"1,151","1,217","1,512","1,414",514,"1,228","1,358","1,321","1,342",467,-393,"1,336","2,752","2,638","2,582","2,051","2,545","2,306","1,481","1,055","1,654","2,276","2,185","2,450"
Income Tax,88,93,133,176,232,120,143,132,67,124,155,277,259,128,200,-85,-382,135,218,183,159,188,208,230,169,215,-62,142,334,338,317,218,404,353,291,263,342,384,392,413
Net Income,998,734,779,785,555,681,942,528,683,439,726,"1,360","1,610","1,093","1,305",-70,"1,533","1,082","1,294","1,231",355,"1,040","1,150","1,091","1,173",252,-331,"1,194","2,418","2,300","2,265","1,833","2,141","1,953","1,190",792,"1,312","1,892","1,793","2,037"
