,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,416.72,409.64,423.55,448.67,149.24,384.29,428.6,470.41,477.4,492.7,498.3,498.1,506.1,502.6,523.2,549.1,570.3,581.2,601.3,598.7,613.9,625,652.6,652.7,676.8,689.8,678.8,702.7,198.2,726.1,747.5,759,229.9,643.6,612.8,610.1,229.9,651.6,675,677.6
Revenue Growth (YoY),44.07%,8.75%,8.50%,8.92%,-64.19%,-6.19%,1.19%,4.85%,219.89%,28.21%,16.26%,5.89%,6.01%,2.01%,5.00%,10.24%,12.69%,15.64%,14.93%,9.03%,7.65%,7.54%,8.53%,9.02%,10.25%,10.37%,4.01%,7.66%,-70.72%,5.26%,10.12%,8.01%,15.99%,-11.36%,-18.02%,-19.62%,0%,1.24%,10.15%,11.06%
Cost of Revenue,170.16,169.67,172.47,180.87,-7.02,133.78,154.64,162.87,160.7,173.3,178.4,169.7,193,182.9,193.7,198.5,208.7,221.2,222.4,219.2,224,231.4,242.7,242.9,259.8,257.7,235.8,240,58.3,262.4,264.9,265.3,61.1,228.7,195.5,195.2,51.3,216.2,216.9,217.2
Gross Profit,246.57,239.97,251.08,267.79,156.25,250.51,273.96,307.53,316.7,319.4,319.9,328.4,313.1,319.7,329.5,350.6,361.6,360,378.9,379.5,389.9,393.6,409.9,409.8,417,432.1,443,462.7,139.9,463.7,482.6,493.7,168.8,414.9,417.3,414.9,178.6,435.4,458.1,460.4
"Selling, General & Admin",57.68,57.13,57.07,56.16,16.93,49.71,82.34,70.64,75.61,71,75.6,77.8,77.2,75.9,78.8,80.9,87.2,91.8,93,95.7,97.7,111.4,112.3,255,124.8,112.1,96.4,96.4,3.4,119.8,111.4,115.1,-33.1,107.9,96.3,96.5,-5.6,79,86.8,111.6
Other Operating Expenses,33.84,33.99,34.94,36.14,-9.58,26.84,45.58,39.74,54.83,55.8,53.1,52.2,50.5,56.1,55.7,61.3,64.4,73.7,73.6,72.7,76,79.8,79.3,85.3,85.6,67.7,86.9,90.9,-32.3,93.5,103.8,89.7,97.2,-315.8,73.4,64.8,-34,62.3,65.3,67.7
Operating Expenses,91.52,91.13,92.02,92.3,7.35,76.56,127.92,110.39,130.44,126.8,128.7,130,127.7,132,134.5,142.2,151.6,165.5,166.6,168.4,173.7,191.2,191.6,340.3,210.4,179.8,183.3,187.3,-28.9,213.3,215.2,204.8,64.1,-207.9,169.7,161.3,-39.6,141.3,152.1,179.3
Operating Income,155.05,148.84,159.07,175.49,148.9,173.95,146.04,197.15,186.26,192.6,191.2,198.4,185.4,187.7,195,208.4,210,194.5,212.3,211.1,216.2,202.4,218.3,69.5,206.6,252.3,259.7,275.4,168.8,250.4,267.4,288.9,104.7,622.8,247.6,253.6,218.2,294.1,306,281.1
Interest Expense / Income,17.65,17.44,17.46,17.5,17.6,18.26,37.66,33,32.47,32,31.5,28.1,28.3,28.4,28.5,30.3,32.1,32.8,31.9,32.4,32.6,31.9,30.5,31.3,33.1,33.5,34.2,35.3,35.4,35.4,31.5,29.9,30.2,31.3,31.9,34.4,41.2,26.4,31.6,29.4
Other Expense / Income,-1.25,-31.13,-0.2,0.29,-15.16,-1.81,-89.33,-25.53,-5.53,17.1,-155.9,-2.1,-4.9,-1.9,-3.4,-2.6,-1.3,-0.6,-4.6,-14.1,4,0.4,0.5,-0.7,1.4,2.1,0.7,0.1,-62.4,-2.3,-1.9,3.1,-60.1,-16.8,-23.2,-23,100.6,139.2,13.6,2
Pretax Income,138.65,162.53,141.81,157.71,146.46,157.5,197.71,189.67,159.31,143.5,315.6,172.4,162,161.2,169.9,180.7,179.2,162.3,185,192.8,179.6,170.1,187.3,38.9,172.1,216.7,224.8,240,195.8,217.3,237.8,255.9,134.6,608.3,238.9,242.2,76.4,128.5,260.8,249.7
Income Tax,51.43,46.97,53.71,58.69,49.13,58.82,34.39,57.86,45.53,50.9,53.8,44.8,52.7,52.4,48.9,60,-25.4,29.3,31.5,26.8,33.4,35.7,36.9,6,39.9,45,45.8,54.2,19.6,48.7,83.8,54.2,-7.3,102.6,41.2,52.8,15.3,72.2,63.9,62.3
Net Income,87.22,115.56,88.1,99.02,97.33,98.69,163.32,131.81,113.78,92.6,261.8,127.6,109.3,108.8,121,120.7,204.6,133,153.5,166,146.2,134.4,150.4,32.9,132.2,171.7,179,185.8,176.2,168.6,154,201.7,141.9,505.7,197.7,189.4,61.1,56.3,196.9,187.4
Net Income Growth,-11.27%,43.53%,4.62%,2.67%,11.59%,-14.60%,85.38%,33.13%,16.90%,-6.17%,60.30%,-3.20%,-3.94%,17.49%,-53.78%,-5.41%,87.19%,22.24%,26.86%,37.53%,-28.54%,1.05%,-2.02%,-80.18%,-9.58%,27.75%,19.02%,464.74%,33.28%,-1.81%,-13.97%,8.56%,-19.47%,199.94%,28.38%,-6.10%,-56.94%,-88.87%,-0.40%,-1.06%
Shares Outstanding (Basic),168,167,166,166,164,158,164,169,169,168,168,169,167,166,165,165,165,165,165,165,164,164,164,164,163,163,162,163,163,163,162,161,161,161,158,157,156,152,145,145
Shares Outstanding (Diluted),172,170,170,170,167,161,168,172,173,171,171,172,170,170,168,168,168,169,169,168,167,167,167,167,166,166,165,166,165,164,163,163,163,162,159,158,157,153,146,146
Shares Change,-0.12%,-1.35%,-1.72%,-1.53%,-2.70%,-5.25%,-1.13%,1.56%,3.28%,6.19%,2.17%,-0.22%,-1.37%,-0.78%,-1.70%,-2.23%,-1.10%,-0.68%,0.20%,0.15%,-0.59%,-1.45%,-1.16%,-0.84%,-0.67%,-0.49%,-0.96%,-0.63%,-0.90%,-0.78%,-1.25%,-1.77%,-1.00%,-1.70%,-2.41%,-2.96%,-3.74%,-5.52%,-8.56%,-7.75%
EPS (Basic),0.52,0.69,0.53,0.60,0.59,0.62,0.99,0.78,0.66,0.55,1.56,0.76,0.65,0.65,0.73,0.73,1.24,0.81,0.93,1.01,0.89,0.82,0.92,0.20,0.81,1.05,1.10,1.14,1.08,1.04,0.95,1.25,0.88,3.15,1.25,1.21,0.41,0.37,1.36,1.29
EPS (Diluted),0.51,0.68,0.52,0.58,0.59,0.61,0.97,0.77,0.65,0.54,1.53,0.74,0.64,0.64,0.72,0.72,1.21,0.79,0.91,0.99,0.88,0.81,0.90,0.20,0.79,1.04,1.08,1.12,1.07,1.03,0.94,1.24,0.87,3.13,1.24,1.20,0.41,0.37,1.35,1.29
EPS Growth,-12.07%,44.68%,6.12%,3.57%,15.69%,-10.29%,86.54%,32.76%,10.17%,-11.48%,57.73%,-3.90%,-1.54%,18.52%,-52.94%,-2.70%,89.06%,23.44%,26.39%,37.50%,-27.27%,2.53%,-1.10%,-79.80%,-10.23%,28.40%,20.00%,460.00%,35.44%,-0.96%,-12.96%,10.71%,-18.69%,203.88%,31.91%,-3.23%,-52.87%,-88.18%,8.87%,7.50%
Free Cash Flow,82.41,196.68,14.39,64.57,66.96,246.23,49.18,118.87,83.42,273.1,49.8,62.9,35.2,286.8,70.5,121,81.7,283.8,151.2,171.4,96.9,320.9,153.4,152.9,112.4,332.8,192.8,142.3,153.5,389.5,170.7,223.8,103.3,914.6,559.3,214.4,-904,"3,371",134.7,195.8
