,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,36.09,51.27,111.62,201.08,-25.61,-21.46,158.49,251.79,38.31,73.23,145.25,342.38,72.23,61.91,198.47,400.69,98.8,103.16,226.68,470.38,154.63,118.16,240.19,450.58,121.3,"-1,880.97",-715.24,-677.37,-738.93,"-1,370.19",-717.79,-845.89,"-1,572.72",-982.71,-509.32,-295.39,-482.48,-159.32,86.12,345.87
Depreciation & Amortization,64.97,69.71,71.52,72.08,91.57,104.53,110.18,113.14,122.47,104.69,107.58,115.1,118.27,121.59,127.03,137.34,135.53,134.55,140.3,145.31,146.82,169.71,156.76,156.03,164.61,195.2,184.18,185.83,174.41,183.81,188.64,188.53,197.63,195.46,195.86,202.1,216.63,210.68,214.61,224.67
Share-Based Compensation,1.79,1.84,3.24,4.47,5.07,12.01,2.16,13.69,14.35,15.25,16.2,16.84,18.13,18.2,24.02,21.44,23.38,28.1,31.73,28.96,27.19,27,29.65,25.42,12.99,32.76,22.39,25.86,30.29,26.6,22.45,39.92,35.1,32.79,30.05,26.08,24.64,28.16,44.54,23.56
Other Operating Activities,-25.91,105.32,104.59,-96.01,-136.15,219.71,126.07,-116.93,-106.35,136.94,148.91,-133.6,-33.3,233.24,135.27,-119.57,-16.09,344.96,244.34,-178.35,26.43,212.6,87.15,-226.21,76.68,"1,600",-767.01,-124.58,-103.38,307.77,-123.34,-52.86,"1,024",383.45,545.6,149.45,477.81,423.82,688.02,-384
Operating Cash Flow,76.94,228.13,290.97,181.62,-65.12,314.79,396.91,261.69,68.79,330.1,417.94,340.72,175.33,434.94,484.79,439.91,241.61,610.76,643.04,466.3,355.07,527.47,513.75,405.82,375.56,-52.7,"-1,275.68",-590.25,-637.62,-852.01,-630.04,-670.3,-315.66,-371.01,262.19,82.25,236.6,503.33,"1,033",210.1
Operating Cash Flow Growth,248.59%,177.89%,70.47%,24.77%,-,37.98%,36.41%,44.09%,-,4.86%,5.30%,30.20%,154.87%,31.76%,15.99%,29.11%,37.80%,40.42%,32.64%,6.00%,46.96%,-13.64%,-20.11%,-12.97%,5.77%,-,-,-,-,-,-,-,-,-,-,-,-,-,294.10%,155.46%
Capital Expenditures,-41.52,-746.31,-41.26,-77.27,-99.8,-73.13,-131.93,-125.75,-791.18,-132.03,-632.87,-151.04,-176.16,-117.78,-947.49,-64.25,-242.7,-143.87,"-1,107.56",-110.24,-205.12,-214.56,-199.33,-202.1,"-1,021.19",-610.16,-115.32,-147.67,-73.4,-136.35,-173.13,-230.05,-213.31,-165.28,-161.02,"-1,302.14",-155.42,-237.68,-736.51,"-1,128.51"
Acquisitions,0,0,0,0,-826.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,-17.57,0,0,0,-5.33,0,0,1.09,-84.61,-1.17,-32.96,-0.17,-2.52,0,-35.26,0,1.91,0.25,64.55,0,-1.72,0.29,0,-0.56,-46.82,-28.61,0,-2.91,0,-209.64,-183.92,-185.91,315.97,240,0,-214.04,-10.1,0,-23.38,-95.23
Other Investing Activities,-,-,-,-,-,-,-,-0.75,-,-,-,-,-,-,-,-,0.66,-,0.5,0.25,0.26,0.26,3.79,0.99,-0.98,0.87,1.65,0.53,-0.34,2.73,0.1,8.2,1.27,4.94,0.3,5.75,1.1,1.32,4.05,9.31
