,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,56.47,64.76,63.48,55.87,84.82,121.42,172.96,230.18,115.94,154.87,145.96,155.43,128.35,219.79,219.32,522.9,176.19,301.75,205.01,286.46,163.85,304.71,419.93,407.26,252.88,"1,360","2,260","2,356","3,300","3,508","2,750","1,935","1,507","2,137","1,903","1,187",946.99,700.6,899.14,681.56
Short-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0
Cash & Cash Equivalents,56.47,64.76,63.48,55.87,84.82,121.42,172.96,230.18,115.94,154.87,145.96,155.43,128.35,219.79,219.32,522.9,176.19,301.75,205.01,286.46,163.85,304.71,419.93,407.26,252.88,"1,360","2,260","2,356","3,300","3,508","2,750","1,935","1,747","2,137","1,903","1,187",946.99,700.6,899.14,681.56
Cash Growth,24.10%,-20.25%,-23.37%,-1.92%,50.22%,87.50%,172.45%,312.00%,36.68%,27.54%,-15.61%,-32.47%,10.70%,41.92%,50.25%,236.42%,37.28%,37.29%,-6.52%,-45.22%,-7.00%,0.98%,104.83%,42.17%,54.33%,346.41%,438.18%,478.55%,1205.18%,157.89%,21.69%,-17.88%,-47.08%,-39.09%,-30.79%,-38.67%,-45.78%,-67.21%,-52.76%,-42.57%
Receivables,18.26,18,27.15,25.94,32.43,30.96,36.8,42,45,45.61,60.37,55.84,63.22,47.95,50.36,56.76,43.96,41.16,44.21,46.56,55.25,57.05,75.13,67.7,75.11,96.28,74.21,78.5,20.58,18.58,422.6,990.38,"1,167",544.96,598.26,393.12,326.27,259.29,219.12,239.42
Inventory,43.72,48.11,52.57,51.26,56.56,56.64,59.8,54.95,58.17,62.38,67.7,65.98,66.26,71.44,77.09,78.92,82.12,80.43,93.14,95.95,90.2,90.1,90.96,94.25,95.43,85.52,82.26,81.26,82.38,84.69,92.04,108.18,118.21,141.96,154.4,155.88,148.72,145.95,153.85,166.06
Other Current Assets,64.48,56.36,67.03,57.57,109.92,115.61,130.36,114.08,121.31,130.05,166,159.45,153.28,149.17,167.15,206.25,216.07,337.44,329.14,298.44,241.01,316.53,317.55,273.51,306.73,154.28,334.24,136.53,154.1,168.02,200.67,247.82,269.24,390.75,475.86,421.67,450.89,538.83,576.48,524.26
Total Current Assets,182.92,187.23,210.22,190.64,283.74,324.63,399.92,441.2,340.41,392.92,440.03,436.7,411.09,488.35,513.92,864.83,518.34,760.78,671.49,727.41,550.31,768.4,903.56,842.72,730.15,"1,696","2,751","2,652","3,558","3,779","3,465","3,281","3,302","3,215","3,132","2,157","1,873","1,645","1,849","1,611"
"Property, Plant & Equipment","5,648","6,327","6,305","6,320","8,624","8,629","8,675","8,724","9,459","9,489","10,068","10,054","10,118","10,149","10,974","10,917","11,040","11,086","12,086","12,029","12,119","12,181","12,252","12,289","13,135","13,568","13,489","13,453","13,411","13,401","13,432","13,480","13,529","13,532","13,641","14,512","14,516","14,508","15,055","15,974"
Goodwill and Intangibles,611.33,611.33,611.33,611.33,"2,206","2,366","2,347","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206","2,206",598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66,598.66
Other Long-Term Assets,209.05,193.08,187.92,252.15,355.03,273.54,265.33,375.67,259.09,317.21,242.76,245.97,238.67,232.28,251.72,277,329.59,432.18,366,353.12,329.95,605.24,603.9,600.83,612.66,599.94,690.22,697.45,831.89,"1,194","1,031","1,370","1,301","1,910","1,741","1,683","1,570","1,599","1,146","1,068"
Total Long-Term Assets,"6,468","7,132","7,105","7,183","11,185","11,268","11,287","11,306","11,924","12,013","12,518","12,507","12,563","12,588","13,432","13,400","13,577","13,724","14,658","14,589","14,656","14,993","15,062","15,096","15,954","14,766","14,777","14,750","14,842","15,194","15,061","15,449","15,428","16,041","15,981","16,794","16,685","16,706","16,800","17,641"
Total Assets,"6,651","7,319","7,315","7,374","11,469","11,593","11,687","11,747","12,265","12,406","12,958","12,943","12,974","13,076","13,946","14,265","14,095","14,485","15,330","15,316","15,206","15,761","15,966","15,939","16,685","16,463","17,528","17,402","18,399","18,974","18,527","18,730","18,730","19,255","19,113","18,951","18,558","18,351","18,648","19,252"
Accounts Payable,178.46,171.64,176.66,173.79,158.48,141.44,93.8,83.19,66.26,75.23,46.51,51.49,38,71.12,47.24,45.06,53.43,65.57,54.68,59.42,159.56,66.67,75.78,72.15,100.78,364.22,484.93,116.46,83.14,92.71,110.63,94.95,233.17,91.79,100.34,141.31,228.74,203.23,148.33,158.41
Current Debt,286.58,363.7,372.91,381.57,576.95,579.67,585.88,587.5,629.84,629.95,581.8,566.91,560.19,531.78,600.5,605.83,619.37,772.19,679.77,679.91,681.22,608.31,605.14,605.11,746.36,173.8,337.34,472.36,124.89,37.03,361.23,543.74,876.89,"1,010","1,005","1,013",991.13,"1,210","1,126","1,240"
Other Current Liabilities,610.45,721.55,830.33,747.67,"1,351","1,653","1,794","1,761","1,670","1,785","1,964","1,731","1,715","1,904","2,006","1,878","1,817","2,256","2,572","2,313","2,310","2,754","2,902","2,722","2,737","2,422","1,762","1,745","1,706","1,680","1,709","2,301","2,620","3,075","3,928","3,509","3,835","4,286","4,544","4,004"
Total Current Liabilities,"1,075","1,257","1,380","1,303","2,087","2,374","2,474","2,431","2,367","2,490","2,592","2,349","2,313","2,507","2,654","2,529","2,490","3,094","3,306","3,052","3,151","3,429","3,583","3,400","3,584","2,960","2,584","2,334","1,914","1,810","2,181","2,940","3,730","4,177","5,033","4,663","5,055","5,700","5,818","5,402"
Long-Term Debt,"2,841","3,290","3,129","3,082","5,503","5,379","5,178","5,096","5,768","5,670","5,971","5,815","5,838","5,644","6,083","6,003","5,688","5,580","6,149","5,875","5,811","5,934","5,744","5,673","6,055","8,432","10,012","10,465","11,681","12,182","11,925","11,865","11,570","12,564","12,239","12,893","12,630","11,921","11,995","12,635"
Other Long-Term Liabilities,103.01,101.55,90.79,104.7,360.51,360.49,294.8,300.75,349.66,317.9,275.98,242.38,284.87,300.04,217.07,195.97,166.69,172.08,187.47,190.6,281.6,492.19,489.16,593.26,529.3,695.64,595.31,514.91,450.08,604.78,702.13,"1,042",997.06,"1,008",938.56,994.99,803.85,830.2,820.2,776.17
Total Long-Term Liabilities,"2,944","3,392","3,220","3,187","5,864","5,740","5,473","5,397","6,117","5,988","6,247","6,058","6,123","5,944","6,300","6,199","5,855","5,752","6,337","6,066","6,092","6,426","6,233","6,266","6,585","9,128","10,607","10,980","12,131","12,786","12,627","12,907","12,567","13,571","13,178","13,888","13,434","12,751","12,815","13,411"
Total Liabilities,"4,020","4,649","4,600","4,490","7,950","8,113","7,947","7,828","8,484","8,478","8,839","8,407","8,436","8,451","8,954","8,728","8,345","8,846","9,643","9,118","9,243","9,856","9,816","9,665","10,169","12,088","13,191","13,314","14,045","14,597","14,807","15,847","16,297","17,748","18,211","18,551","18,489","18,450","18,633","18,813"
Total Debt,"3,128","3,654","3,502","3,464","6,080","5,959","5,764","5,684","6,398","6,300","6,553","6,382","6,399","6,176","6,684","6,609","6,308","6,352","6,829","6,555","6,492","6,542","6,349","6,278","6,802","8,606","10,349","10,937","11,806","12,219","12,286","12,409","12,447","13,573","13,245","13,906","13,622","13,131","13,120","13,875"
Debt Growth,4.77%,38.50%,9.75%,11.27%,94.39%,63.07%,64.58%,64.08%,5.22%,5.73%,13.69%,12.29%,0.02%,-1.97%,2.00%,3.55%,-1.42%,2.86%,2.17%,-0.81%,2.92%,2.99%,-7.03%,-4.23%,4.77%,31.54%,63.00%,74.23%,73.58%,41.98%,18.71%,13.45%,5.42%,11.09%,7.80%,12.07%,9.44%,-3.26%,-0.94%,-0.23%
Common Stock,"2,823","2,813","2,743","2,745","3,621","3,684","3,690","3,708","3,626","3,594","3,611","3,631","3,651","3,672","3,698","3,734","3,760","3,518","3,362","3,398","3,226","3,042","3,073","2,955","2,982","3,004","3,598","3,902","4,890","6,328","6,330","6,372","7,514","7,538","7,568","7,588","7,612","7,631","7,662","7,688"
