,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"9,329","8,696","10,329","10,563","9,313","8,608","9,914","10,306","9,036","8,195","9,396","9,913","9,054","8,426","10,008","9,899","9,451","9,032","10,777","11,003","10,491","9,589","11,402","11,380","10,888","7,979","1,475","2,489","3,412","3,221","5,471","7,750","8,192","7,566","12,112","12,877","12,400","11,429","14,178","14,484"
Revenue Growth (YoY),7.21%,-0.29%,3.28%,3.28%,-0.17%,-1.01%,-4.02%,-2.43%,-2.97%,-4.80%,-5.22%,-3.81%,0.20%,2.82%,6.51%,-0.14%,4.38%,7.19%,7.68%,11.15%,11.00%,6.17%,5.80%,3.43%,3.78%,-16.79%,-87.06%,-78.13%,-68.66%,-59.63%,270.92%,211.37%,140.09%,134.90%,121.39%,66.15%,51.37%,51.06%,17.06%,12.48%
Cost of Revenue,"4,754","4,730","4,952","4,948","4,325","3,575","3,867","3,666","3,312","2,845","3,152","3,340","3,267","3,273","3,383","3,557","3,755","3,741","4,265","4,430","4,169","3,788","4,254","4,219","4,166","3,570","1,214","1,598","1,993","2,173","2,697","3,286","3,706","3,875","5,640","5,674","5,204","5,264","4,919","5,465"
Gross Profit,"4,575","3,966","5,377","5,615","4,988","5,033","6,047","6,640","5,724","5,350","6,244","6,573","5,787","5,153","6,625","6,342","5,696","5,291","6,512","6,573","6,322","5,801","7,148","7,161","6,722","4,409",261,891,"1,419","1,048","2,774","4,464","4,486","3,691","6,472","7,203","7,196","6,165","9,259","9,019"
"Selling, General & Admin","2,452","2,471","2,533","2,719","2,585","2,613","2,802","2,900","2,740","2,793","2,931","2,970","2,877","2,955","3,227","3,162","3,032","3,068","3,271","3,357","3,320","3,233","3,499","3,495","3,495","3,250","2,201","2,282","2,248","2,309","2,415","2,705","2,814","3,013","3,229","3,325","3,434","3,725","4,197","4,430"
Other Operating Expenses,"1,888","1,844","1,938","1,705","1,778","1,679","1,800","1,841","1,903","1,908","2,253","1,979","1,899","1,878","1,961","2,042","1,941","1,961","2,096","2,029","2,367","2,073","2,177","2,193","2,366","2,131",-303,224,"1,306",120,629,722,"2,080","2,054","2,365","2,420","2,385","2,483","3,545","2,850"
Operating Expenses,"4,340","4,315","4,471","4,424","4,363","4,292","4,602","4,741","4,643","4,701","5,184","4,949","4,776","4,833","5,188","5,204","4,973","5,029","5,367","5,386","5,687","5,306","5,676","5,688","5,861","5,381","1,898","2,506","3,554","2,429","3,044","3,427","4,894","5,067","5,594","5,745","5,819","6,208","7,742","7,280"
Operating Income,235,-349,906,"1,191",625,741,"1,445","1,899","1,081",649,"1,060","1,624","1,011",320,"1,437","1,138",723,262,"1,145","1,187",635,495,"1,472","1,473",861,-972,"-1,637","-1,615","-2,135","-1,381",-270,"1,037",-408,"-1,376",878,"1,458","1,377",-43,"1,517","1,739"
Interest Expense / Income,193,187,186,186,176,173,167,164,165,159,157,150,208,162,167,169,128,162,163,172,173,188,191,191,161,171,196,345,351,353,426,449,429,424,420,455,479,486,493,493
Other Expense / Income,-70,70,-71,85,426,57,81,129,11,-4,-28,-36,-35,8,-7,-24,-8,-82,127,-43,-91,-60,-73,-67,-144,971,170,372,-113,17,-132,-15,8,-48,-1,-150,-232,-273,-363,-239
