,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"13,690","16,583","15,340","17,480","24,687","25,839","20,250","20,040","21,362","21,519","13,823","16,917","23,124","22,225","23,302","18,521","19,967","19,778","19,334","24,278","22,813","21,280","23,037","22,714","22,291","7,823","10,052","10,112","12,585","18,325","16,920","15,394","14,176","15,050","11,573","10,629","12,325","14,474","17,996","13,874","13,773"
Market Cap Growth,76.14%,55.74%,46.81%,59.93%,80.33%,55.82%,32.01%,14.65%,-13.47%,-16.72%,-31.74%,-15.59%,8.25%,3.28%,68.57%,9.48%,-13.65%,-11.01%,-17.03%,31.08%,14.25%,7.59%,19.15%,-6.44%,-2.29%,-63.24%,-56.37%,-55.48%,-43.54%,134.25%,68.33%,52.24%,12.64%,-17.87%,-31.60%,-30.95%,-13.06%,-3.83%,55.50%,30.53%,-
Enterprise Value,"20,583","23,294","21,513","23,744","31,974","32,246","26,710","26,356","27,721","28,991","20,429","23,395","30,277","30,560","31,701","28,040","30,470","30,172","28,672","33,618","38,545","37,198","37,671","37,628","37,691","25,925","27,408","29,980","34,338","40,105","37,146","36,796","36,583","36,414","30,671","30,041","32,956","34,104","35,926","32,862","32,761"
PE Ratio,23.98,43.75,21.95,14.05,21.81,11.49,7.63,3.06,2.91,3.01,2.11,6.29,10.35,11.00,10.34,9.58,9.32,9.04,9.43,10.84,10.75,9.38,8.73,8.03,7.41,7.72,-6.03,-2.23,-1.78,-2.73,-3.06,-4.79,-7.22,-7.59,-9.48,-14.13,16.72,7.54,6.75,4.85,4.87
PS Ratio,0.36,0.43,0.40,0.45,0.64,0.67,0.53,0.53,0.56,0.57,0.37,0.46,0.63,0.60,0.62,0.50,0.53,0.52,0.49,0.60,0.55,0.51,0.54,0.53,0.52,0.19,0.32,0.44,0.82,1.73,1.16,0.78,0.57,0.52,0.33,0.26,0.27,0.30,0.35,0.26,0.26
PB Ratio,4.59,6.43,4.58,4.52,10.30,8.59,4.91,2.34,2.38,2.75,1.78,2.01,2.67,2.63,2.63,2.07,2.29,2.37,2.24,2.56,2.27,2.17,2.23,2.01,1.93,0.83,1.18,1.44,2.11,3.52,3.45,2.84,2.82,4.15,2.92,2.17,1.79,2.17,2.34,1.57,1.56
P/FCF Ratio,-24.10,-72.10,-269.12,39.02,34.15,12.98,11.40,9.08,6.41,10.25,4.40,5.73,9.97,12.49,43.07,-40.89,-50.42,38.86,11.04,10.20,10.89,13.02,13.01,11.85,9.17,34.31,-5.61,-2.85,-2.15,-4.65,-8.64,-10.42,211.59,12.61,7.28,5.09,8.48,8.97,10.06,10.07,10.00
P/OCF Ratio,9.48,9.50,7.44,7.29,9.37,6.86,5.00,4.19,3.57,4.01,2.24,2.82,4.17,4.54,5.97,5.54,5.75,4.27,3.50,4.17,3.70,3.34,3.47,3.31,3.23,1.55,4.53,-13.05,-3.05,-4.89,-17.92,96.82,6.86,4.86,3.72,2.29,2.03,1.87,2.04,1.55,1.53
Debt / Equity Ratio,4.16,4.70,3.68,3.13,4.99,4.08,2.83,1.42,1.31,1.48,1.47,1.36,1.35,1.52,1.49,1.55,1.65,1.80,1.68,1.52,1.97,2.05,1.96,1.78,1.77,2.49,2.92,4.83,5.69,6.77,8.52,7.60,8.17,11.12,9.94,7.84,5.41,5.58,4.85,4.15,4.15
Quick Ratio,0.58,0.54,0.59,0.57,0.46,0.53,0.48,0.54,0.53,0.43,0.45,0.49,0.47,0.47,0.46,0.46,0.41,0.45,0.50,0.50,0.40,0.39,0.45,0.44,0.43,0.38,0.51,0.96,1.06,1.05,1.29,1.28,1.11,0.96,0.96,0.95,0.92,0.84,0.84,0.80,0.80
