,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"1,240","1,175","1,191","1,292","1,403","1,567","1,427","1,449","1,396","1,509","1,526","1,595","1,441","1,549","1,411","1,547","1,434",940.1,618.8,632.3,780,788.8,"1,018",926.2,641.8,909.8,704.6,730.4,641.9,913.8,662.2,540,443,482.9,490.7,460,456,443.5,"1,072",439.5
Short-Term Investments,485.8,574.4,628.5,620.8,634.7,590.6,721.9,770.6,913.6,923.4,902.8,888,"1,093","1,065","1,125","1,101",613.4,548.6,290.9,121.2,122.2,124.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,"1,726","1,750","1,820","1,913","2,038","2,158","2,149","2,220","2,310","2,433","2,429","2,483","2,534","2,615","2,536","2,648","2,047","1,489",909.7,753.5,902.2,913.4,"1,018",926.2,641.8,909.8,704.6,730.4,641.9,913.8,662.2,540,443,482.9,490.7,460,456,443.5,"1,072",439.5
Cash Growth,29.68%,25.23%,15.65%,18.76%,18.08%,23.34%,18.10%,16.06%,13.36%,12.74%,13.03%,11.84%,9.68%,7.48%,4.38%,6.64%,-19.19%,-43.06%,-64.12%,-71.54%,-55.93%,-38.64%,11.95%,22.92%,-28.86%,-0.39%,-30.81%,-21.14%,0.02%,0.44%,-6.02%,-26.07%,-30.99%,-47.15%,-25.90%,-14.81%,2.93%,-8.16%,118.42%,-4.46%
Receivables,"1,204","1,178","1,216","1,107","1,060","1,084","1,041","1,016","1,028","1,023","1,079","1,037","1,083","1,112","1,136","1,150","1,163","1,149","1,190","1,189","1,244","1,223","1,179","1,298","1,301","1,202","1,249","1,379","1,459","1,431","1,425","1,487","1,573","1,702","1,737","1,839","2,046","2,245","2,167","1,935"
Inventory,667.5,655.4,588.4,593.5,595.6,599.4,535.6,562.2,569.7,556.3,526.6,541.7,543.2,585.5,558.7,570.8,570.4,570.3,581.6,627.2,665.4,656.3,575.7,625.3,629,674.8,584,640.6,681.1,734.4,798.1,868.9,931.2,989.1,"1,054","1,271","1,329","1,435","1,405","1,474"
Other Current Assets,331.9,325,310.2,319.6,352.5,333.4,171,159.4,155.4,142.4,150.2,426.4,158.1,144.5,191,165.7,160.1,167.5,149.3,168.5,164.8,153.5,212.9,157.9,186.3,155.8,148.1,182.1,187.8,206.9,178.6,236,338.2,318.1,329.1,289.6,270.9,277.4,266.7,287.5
Total Current Assets,"3,929","3,908","3,934","3,933","4,046","4,175","3,897","3,957","4,063","4,154","4,185","4,487","4,317","4,457","4,421","4,534","3,941","3,376","2,831","2,738","2,977","2,946","2,986","3,008","2,758","2,943","2,686","2,932","2,970","3,286","3,063","3,132","3,285","3,492","3,611","3,860","4,101","4,401","4,911","4,136"
"Property, Plant & Equipment",610.3,610.4,632.9,612.4,598,590.7,605.6,586.3,571.6,567,578.3,562.6,567.2,568.8,583.9,565.8,557.2,537.3,576.8,559.7,557.8,556.5,571.9,905.1,879.3,884.8,917.3,909.1,898.3,889.8,959.6,954.8,924.7,908,907.5,942.9,946,972.2,"1,034","1,055"
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.7,0,0,0,"1,288","1,060","1,112","1,058",793.9,860.7,716.3,900.1,953.5,"1,346","1,535","1,589","1,364","1,370","1,273","1,201","1,056","1,058","1,053","1,002",157.1,161.9
