,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"1,601","1,650","1,782","1,574","1,551","1,575","1,608","1,427","1,440","1,474","1,539","1,490","1,554","1,599","1,668","1,587","1,651","1,699","1,730","1,642","1,657","1,665","1,730","1,685","1,681","1,394","1,570","1,565","1,776","1,848","1,808","1,857","1,808","1,969","2,126","1,981","2,275","2,239","2,563","2,052"
Revenue Growth (YoY),5.10%,1.56%,3.85%,-1.09%,-3.11%,-4.50%,-9.78%,-9.39%,-7.13%,-6.42%,-4.29%,4.47%,7.92%,8.49%,8.38%,6.46%,6.23%,6.22%,3.72%,3.51%,0.36%,-1.98%,0.04%,2.57%,1.45%,-16.28%,-9.26%,-7.08%,5.64%,32.58%,15.15%,18.65%,1.80%,6.52%,17.62%,6.66%,25.84%,13.71%,20.53%,3.59%
Cost of Revenue,944.7,968,"1,029",886.9,877.6,897,943.3,813.9,846.2,857.2,886.7,848,897.8,921.5,976.1,886.4,947.3,954,993.4,903.6,949,934.8,"1,007",981.6,982.5,839.8,930.7,918.8,"1,009","1,084","1,088","1,108","1,144","1,166","1,240","1,167","1,343","1,323","1,507","1,258"
Gross Profit,655.8,681.5,752.9,687.5,673.2,678.2,664.2,612.7,594.1,616.8,651.9,642.3,656.5,677.7,691.4,700.2,703.9,744.7,736.1,738.7,708.2,730.3,722.9,702.9,698.8,554.2,639.3,646.5,767.4,764.4,719.4,749.1,664.1,802.4,886.4,813.6,932.5,915.4,"1,056",794.6
"Selling, General & Admin",392.5,394.4,397.8,386.9,382.4,376.4,360.7,359.9,358.7,346.7,402.1,370,409.2,386.8,391.6,386.6,386.6,399.6,415.1,386.7,385,361.7,405.1,403.2,352,370.2,354.4,374.6,421.3,436.9,447.2,447.5,428.5,442,448.7,469.5,501.2,501.4,551.6,513.7
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,0,0,-16.8,0,0,0,0,0,9.1,-0.4,11.3,0,6,0,-5.7,0,23.7,0,1.6,0,107.1,0,228.8,0
Operating Expenses,392.5,394.4,397.8,386.9,382.4,376.4,360.7,359.9,358.7,346.7,402.1,370,409.2,386.8,391.6,382.4,386.6,399.6,398.3,386.7,385,361.7,405.1,403.2,361.1,369.8,365.7,374.6,427.3,436.9,441.5,447.5,452.2,442,450.3,469.5,608.3,501.4,780.4,513.7
Operating Income,263.3,287.1,355.1,300.6,290.8,301.8,303.5,252.8,235.4,270.1,249.8,272.3,247.3,290.9,299.8,317.8,317.3,345.1,337.8,352,323.2,368.6,317.8,299.7,337.7,184.4,273.6,271.9,340.1,327.5,277.9,301.6,211.9,360.4,436.1,344.1,324.2,414,275.1,280.9
Interest Expense / Income,15,14.4,15,14.9,15.7,16.4,16.7,17.4,17.6,18.1,18.2,18.7,18.9,19.1,19.5,20,17.3,16.5,19.2,20.7,23.7,26.8,27,26.4,25.5,25.4,26.2,22.6,23.3,22.4,26.3,29.6,30.1,30.8,32.7,34.1,35.8,34.4,31,33.3
Other Expense / Income,-0.1,-1.3,1.1,-1.8,-1.4,0.8,7.9,-1.5,0.8,-0.3,-5.3,-4,-1.9,-4.2,6.8,-,0.4,76.9,-163.1,210.5,-102.9,20.4,234.4,-56.6,142.5,-179.1,-51.2,-454.3,-195.6,-10.7,243.4,-13.1,136.2,-17.7,-5.3,-163.2,-68.4,-93.7,-170.5,-14.5
Pretax Income,248.4,274,339,287.5,276.5,284.6,278.9,236.9,217,252.3,236.9,257.6,230.3,276,273.5,297.8,299.6,251.7,481.7,120.8,402.4,321.4,56.4,329.9,169.7,338.1,298.6,703.6,512.4,315.8,8.2,285.1,45.6,347.3,408.7,473.2,356.8,473.3,414.6,262.1
Income Tax,68.1,74.3,90.3,73.3,70.5,78.5,77.6,51.4,49,61.3,51.7,42.9,40.8,59.1,68.9,534.2,72.2,53.1,135.8,40.5,56.4,60,48.3,19.2,37.5,20.3,35.9,110.3,97.4,44.5,-70.3,43.6,-8.3,49.4,69.8,89.2,56.5,73.1,111.7,46.9
Net Income,180.3,199.7,248.7,214.2,206,206.1,201.3,185.5,168,191,185.2,214.7,189.5,216.9,204.6,-236.4,227.4,198.6,345.9,80.3,346,261.4,8.1,310.7,132.2,317.8,262.7,593.3,415,271.3,78.5,241.5,53.9,297.9,338.9,384,300.3,400.2,302.9,215.2
