,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-29,2017-12-31,2018-03-30,2018-06-29,2018-09-28,2018-12-31,2019-03-29,2019-06-28,2019-09-27,2019-12-31,2020-04-03,2020-07-03,2020-10-02,2020-12-31,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-29,2023-12-31
Net Income,55.7,94.1,40.5,-0.6,55.1,50.7,46.3,54.1,36,25.1,10.1,110.9,78.2,93.9,108.7,529.9,139.6,155.3,166.9,165.6,114.1,101.8,-60.7,56.5,-14,-1.4,160.6,89,89.9,184.1,309.7,425.9,530.7,456.3,312.4,604.8,462.1,577,583.1,562.8
Depreciation & Amortization,52.4,57.9,72.1,86.4,90.2,88.4,89.2,89.8,80.7,79.6,83.8,120,114.3,116.5,127.7,123.4,119.9,125.5,127.1,136.2,135.8,144,151.3,162,161.2,153.9,156.2,153.8,153.4,153.1,149.9,140.3,140.6,138.4,139.6,133.2,145,148.8,155.4,160.3
Share-Based Compensation,8.5,13.4,11.1,12.8,11.3,14.1,10.9,10.6,11.6,16.1,14.2,14.2,15.1,20.8,16.8,17.1,18.4,23.1,17.9,18.9,19.7,27.3,14.7,17.7,15.7,18,17.5,16.5,22.3,29.1,22.7,27.2,22.5,27.1,26.9,24.3,27.7,31.6,31.1,30.7
Other Operating Activities,-41.7,-13.8,-31.4,63.9,-73.1,-51.6,-18.1,2.7,-13.4,-16.6,24.6,-15.8,0.9,102,75,-446.1,-51.4,-35.4,46.3,100.3,-131.4,-50.5,136.9,-144.5,3.1,-16,-170.9,141.1,-47.1,121.7,-33.4,33.2,-214.7,-200.5,524,-30.5,-225.5,-366.2,-202.6,-142.5
Operating Cash Flow,74.9,151.6,92.3,162.5,83.5,101.6,128.3,157.2,114.9,104.2,132.7,229.3,208.5,333.2,328.2,224.3,226.5,268.5,358.2,421,138.2,222.6,242.2,91.7,166,154.5,163.4,400.4,218.5,488,448.9,626.6,478.6,420.8,"1,002",731.3,408.9,390.8,566.6,611.2
Operating Cash Flow Growth,-12.09%,174.64%,54.09%,27.95%,11.48%,-32.98%,39.00%,-3.26%,37.60%,2.56%,3.43%,45.87%,81.46%,219.77%,147.32%,-2.18%,8.63%,-19.42%,9.14%,87.70%,-38.98%,-17.09%,-32.38%,-78.22%,20.12%,-30.59%,-32.54%,336.64%,31.63%,215.86%,174.72%,56.49%,119.04%,-13.77%,123.30%,16.71%,-14.56%,-7.13%,-43.48%,-16.42%
Capital Expenditures,-46.3,-48.7,-65.7,-39.5,-55.4,-74.6,-64.2,-66.9,-70.8,-51.5,-37.2,-53,-52.7,-66.1,-93,-169.6,-105.5,-154.6,-122,-92.1,-167.1,-242.3,-111.5,-107.2,-130.1,-74.1,-59.2,-211.7,-77.2,-100.8,-111.9,-188.1,-135.5,-249.6,-272.6,-319.2,-336.5,-393.5,-419.9,-385.2
Acquisitions,0,-90.9,-332.2,-0.6,-2.9,0,-7.2,-21.2,0,0,"-2,173.2",-6.8,-0.8,0,20,0,0,-65.1,1.5,-23.5,0,-862,-21,0.2,21.5,0,0,0,0,0,3.4,-395.8,10.5,77.6,0,172.6,-236.3,0,0,0
Change in Investments,61.2,52.7,-0.5,-15.1,4.1,2.1,0.5,0.8,0,0,0,0,-1.6,0,0,1.6,0,-9.6,0,19.8,0,0,0,0,0,0,0,0,0,0,-41,-3.7,-4.4,1.9,8.5,4.8,10.8,10,12.7,0
Other Investing Activities,-,-,-40,-,-,-,-0.8,21.2,-,-66.7,24.6,-1.8,-,-,-,-2.6,-,-,-,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Investing Cash Flow,14.9,-86.9,-438.4,-55.2,-54.2,-72.5,-71.7,-66.1,-70.8,-118.2,"-2,185.8",-61.6,-55.1,-66.1,-73,-170.6,-105.5,-229.3,-120.5,-93.6,-167.1,"-1,104.3",-132.5,-107,-108.6,-74.1,-59.2,-211.7,-77.2,-100.8,-149.5,-587.6,-129.4,-170.1,-264.1,-141.8,-562,-383.5,-407.2,-385.2
Share Issuance / Repurchase,-9.8,-3.1,-15.6,-58.4,-69.8,-72.6,-97.8,-14.3,5.2,4,6.8,13.9,73.6,7.1,1.8,19.3,3.6,-32.4,-63.1,-192.7,-67.1,-44,-7,7,-57.9,3.9,6.4,5.8,6.6,99.5,6.2,5,7.8,-85,-71.5,-88.2,145.8,-54.2,-93.2,-294.3
Debt Issued / Paid,-24,-22.7,259.3,-0.6,-32.2,321.9,22.5,-13.5,-40.5,-23.4,"2,346",-30.7,-370.8,-131.1,-216.2,-16,-131.7,-79.4,-63.9,-11.7,-7.9,868.5,-58.4,-16.6,"1,109",-4.3,-513.5,-759.5,-154.1,-434.4,-4.4,-51.7,-4.1,-13.6,-4.3,-19.5,-161.6,-26.5,-2.2,-125.3
Other Financing Activities,-4.5,-2.1,-2.1,-25,-11.2,-128.6,-1.9,-2.3,-9.2,-2.1,-7.5,2.2,-157.7,-0.6,-11.4,-8.9,-18.8,-1.1,-9.3,-4.6,-26.1,-1.1,-14.8,-9.4,-20.9,-1.2,-3.3,-8.5,-30.6,-3.7,-2.9,-4.9,-61,-4.5,-4.1,-22,-47.6,-8.9,-5.9,-12.6
Financing Cash Flow,-38.3,-27.9,241.6,-84,-113.2,120.7,-77.2,-30.1,-44.5,-21.5,"2,345",-14.6,-454.9,-124.6,-225.8,-5.6,-146.9,-112.9,-136.3,-209,-101.1,823.4,-80.2,-19,"1,030",-1.6,-510.4,-762.2,-178.1,-338.6,-1.1,-51.6,-57.3,-103.1,-79.9,-129.7,-63.4,-89.6,-101.3,-432.2
Exchange Rate Effect,1,0.1,-2.3,-3.7,0.3,-1.3,0.8,-0.2,2.3,4.1,0.2,-7.4,2.3,-0.1,0.2,-0.1,1.6,-0.9,-0.6,0.2,0,0.3,0.1,-0.2,0.2,-0.1,0.3,0.2,-0.8,0,-0.2,-0.3,-0.7,-1.9,-0.6,0.8,0.1,-1.1,-0.5,0.4
Net Cash Flow,52.5,36.9,-106.8,19.6,-83.6,148.5,-19.8,60.8,1.9,-31.4,292.4,145.7,-299.2,142.4,29.6,48,-24.3,-74.6,100.8,118.6,-130,-58,29.6,-34.5,"1,088",78.7,-405.9,-573.3,-37.6,48.6,298.1,-12.9,291.2,145.7,657.8,460.6,-216.4,-83.4,57.6,-205.8
Free Cash Flow,28.6,102.9,26.6,123,28.1,27,64.1,90.3,44.1,52.7,95.5,176.3,155.8,267.1,235.2,54.7,121,113.9,236.2,328.9,-28.9,-19.7,130.7,-15.5,35.9,80.4,104.2,188.7,141.3,387.2,337,438.5,343.1,171.2,729.8,412.1,72.4,-2.7,146.7,226
Free Cash Flow Growth,-48.65%,1391.30%,177.08%,13.57%,-1.75%,-73.76%,140.98%,-26.59%,56.94%,95.19%,48.99%,95.24%,253.29%,406.83%,146.28%,-68.97%,-22.34%,-57.36%,0.43%,501.28%,-,-,-44.67%,-,-,-,-20.28%,-,293.59%,381.59%,223.42%,132.38%,142.82%,-55.79%,116.56%,-6.02%,-78.90%,-,-79.90%,-45.16%
Free Cash Flow Margin,4.05%,13.58%,3.19%,14.23%,3.23%,3.07%,7.09%,10.75%,5.40%,6.00%,10.04%,13.98%,10.84%,19.96%,16.91%,3.97%,8.78%,7.82%,15.32%,21.88%,-2.08%,-1.46%,9.46%,-1.11%,2.81%,6.63%,7.91%,13.05%,9.54%,23.19%,19.34%,23.75%,17.64%,8.21%,33.28%,19.59%,3.69%,-0.13%,6.73%,11.20%
Free Cash Flow Per Share,0.07,0.23,0.06,0.28,0.07,0.06,0.15,0.22,0.11,0.13,0.23,0.42,0.37,0.64,0.56,0.13,0.28,0.27,0.56,0.79,-0.07,-0.05,0.32,-0.04,0.09,0.20,0.25,0.46,0.34,0.91,0.78,1.02,0.79,0.39,1.69,0.95,0.17,-0.01,0.34,0.53
