,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,102.6,88.8,115.9,106.6,107.2,73.7,120.4,109.1,113,111.6,124,110.4,131.5,72.9,133.4,405.6,157.8,121.7,146.3,142.8,175.7,138.5,157.3,144.4,229.8,189.7,216.2,150.2,220.7,218.3,230.4,158.1,204.4,187.1,187.1,-164.7,203.2,221.2,177.5,153.7
Depreciation & Amortization,22.8,22.9,22,23.5,26,25.4,24.9,24.7,27.9,26.5,25.8,27.4,29.3,29.9,32.4,33.8,35.7,34.2,35.5,35.7,38.6,44.3,47,46.5,46.2,46.2,46.5,50.8,54.9,55.4,54.6,54.2,53.7,53.6,53.3,58.4,54.9,55.8,56.2,58.3
Share-Based Compensation,-3.8,4.2,0,-1.9,-6.3,8,-1.1,-0.3,-2.1,-3.8,-9.4,1.3,2,10.3,2.6,3.2,3.1,12.8,3.9,3.5,2.4,12.6,2.7,3.1,2.7,13.1,2.9,2.8,3.1,13.7,3.5,3.4,2.9,15,4.1,10.3,25.8,13.7,12,12.1
Other Operating Activities,-19.2,-11.5,64,3.4,17.3,-2.9,16.2,63.8,39,-15.6,58.1,21.2,-31.3,4.7,6.4,-185.2,-41.1,-1.5,59.6,13.6,-78.8,17.9,59.3,53,-42.2,113.1,-66,-11.7,-178.5,-43.3,20.8,124.5,-108.2,-98.1,-20.8,447.1,-10.8,-54.6,40.2,11.4
Operating Cash Flow,102.4,104.4,201.9,131.6,144.2,104.2,160.4,197.3,177.8,118.7,198.5,160.3,131.5,117.8,174.8,257.4,155.5,167.2,245.3,195.6,137.9,213.3,266.3,247,236.5,362.1,199.6,192.1,100.2,244.1,309.3,340.2,152.8,157.6,223.7,351.1,273.1,236.1,285.9,235.5
Operating Cash Flow Growth,41.63%,17.70%,-6.35%,6.99%,40.82%,-0.19%,-20.55%,49.92%,23.30%,13.92%,23.75%,-18.75%,-26.04%,-0.76%,-11.94%,60.57%,18.25%,41.94%,40.33%,-24.01%,-11.32%,27.57%,8.56%,26.28%,71.50%,69.76%,-25.05%,-22.23%,-57.63%,-32.59%,54.96%,77.10%,52.50%,-35.44%,-27.68%,3.20%,78.73%,49.81%,27.81%,-32.93%
Capital Expenditures,-6.3,-10.8,-19.1,-34.3,-21.9,-12.1,-10.7,-17.1,-8.5,-9.3,-10.3,-21.7,-2.8,-7.6,-10.5,-24.1,-9.9,-9.7,-10.8,-30,-11.7,-11.9,-16.1,-34,-9.8,-14.1,-23.7,-44.3,-26.3,-17,-20.8,-54.7,-15.6,-23.2,-59.3,-80.7,-25,-38.2,-58.3,-102
Acquisitions,0,0,-216.1,0.4,-74.9,0,0,0,-175,-0.5,0,-129.8,-160.3,-75,"-1,024.7",0,-49.9,0.1,0,0,0,-475,0,0,0,0,0,-512.7,0,0,0,-556,0,0,0,-546.8,0,0,0,0
Other Investing Activities,-0.3,-0.6,-0.4,-0.9,-1.1,-0.9,-1,-1.5,-0.6,0.3,1.1,-0.3,3.8,-0.4,-0.8,-1,-0.2,-1.6,-0.3,0.2,-0.7,-3.1,-0.5,-0.5,-1.6,-0.9,-1.1,0.1,-3.7,-0.6,-1.3,-1.6,-0.1,-0.9,-1.6,-0.4,-4.6,-1.4,-0.9,-3.9
Investing Cash Flow,-6.6,-11.4,-235.6,-34.8,-97.9,-13,-11.7,-18.6,-184.1,-9.5,-9.2,-151.8,-159.3,-83,"-1,036",-25.1,-60,-11.2,-11.1,-29.8,-12.4,-490,-16.6,-34.5,-11.4,-15,-24.8,-556.9,-30,-17.6,-22.1,-612.3,-15.7,-24.1,-60.9,-627.9,-29.6,-39.6,-59.2,-105.9
