,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,103,101,123,87,9,133,138,148,132,70,131,-224,169,147,171,246,177,162,163,-44,247,174,150,202,203,241,264,224,298,341,288,259,284,307,294,241,302,267,294,197
Depreciation & Amortization,35,34,35,33,34,33,35,36,38,41,46,45,45,47,48,48,53,53,53,51,48,48,47,47,48,50,51,53,63,68,66,81,67,65,63,63,69,65,64,0
Share-Based Compensation,14,16,15,17,14,18,17,19,16,19,20,31,15,19,18,18,15,18,18,18,16,20,21,22,17,23,24,23,19,24,23,24,25,24,27,30,26,34,260,0
Other Operating Activities,31,49,-149,143,174,-9,-124,10,65,11,-136,417,15,57,-142,-12,130,46,-220,335,26,-56,-117,68,112,127,-343,135,14,-360,-145,20,229,-21,-152,160,168,48,-294,-197
Operating Cash Flow,183,200,24,280,231,175,66,213,251,141,61,269,244,270,95,300,375,279,14,360,337,186,101,339,380,441,-4,435,394,73,232,384,605,375,232,494,565,414,324,0
Operating Cash Flow Growth,22.82%,88.68%,-70.73%,18.14%,26.23%,-12.50%,175.00%,-23.93%,8.66%,-19.43%,-7.58%,26.29%,-2.79%,91.49%,55.74%,11.52%,53.69%,3.33%,-85.26%,20.00%,-10.13%,-33.33%,621.43%,-5.83%,12.76%,137.10%,-,28.32%,3.68%,-83.45%,-,-11.72%,53.55%,413.70%,0%,28.65%,-6.61%,10.40%,39.66%,-
Capital Expenditures,-31,-35,-27,-47,-24,-35,-32,-42,-23,-28,-34,-49,-36,-28,-38,-42,-16,-29,-27,-39,-20,-43,-25,-39,-26,-42,-60,-60,-42,-39,-32,-50,-35,-42,-41,-34,-40,-39,0,0
Acquisitions,0,0,0,0,-256,0,0,30,-213,"-1,247",0,0,0,0,0,-776,0,0,-8,-101,-85,0,0,11,-157,0,0,0,"-2,430",190,0,-190,0,-41,0,0,0,0,0,0
Change in Investments,-194,-224,-101,-82,-104,-233,-219,-176,-250,-204,-276,-149,-224,-229,-214,-149,-154,-254,-235,-321,-239,-381,-204,-309,-206,-177,-241,-83,-88,-279,-168,-66,-178,-245,-145,-74,-382,-325,-,-
Other Investing Activities,179,211,126,70,58,176,287,129,192,200,292,132,252,161,283,150,162,442,346,430,270,335,261,228,235,228,289,69,55,198,195,93,-177,474,405,182,289,205,-,-
Investing Cash Flow,-46,-48,-2,-59,-326,-92,36,-59,-294,"-1,279",-18,-66,-8,-96,31,-817,-8,159,76,-31,-74,-89,32,-109,-154,9,-12,-74,"-2,505",70,-5,-213,-390,146,219,74,-133,-159,0,0
Dividends Paid,-22,-25,-26,-25,-25,-43,-40,-41,-41,-53,-53,-53,-53,-63,-64,-63,-63,-73,-72,-72,-73,-77,-78,-77,-78,-80,-81,-81,-81,-88,-91,-90,-89,-97,-99,-98,-98,-108,0,0
Common Stock Issued,32,505,0,133,106,42,237,150,725,"1,694",59,32,0,533,160,0,42,11,1,13,280,603,0,"1,099","1,401",149,0,4,535,0,985,336,420,0,0,0,0,0,0,0
Share Repurchases,-21,-95,-28,-65,-54,-28,-256,-73,-63,-39,-56,-7,-203,-2,-35,-34,-141,-242,-55,-6,-30,-50,-151,-8,-150,-33,-34,-45,-201,-256,-477,-70,-519,-186,-1,-5,-199,-28,0,0
Other Financing Activities,-184,-795,-44,-243,-131,-119,-586,-323,-679,-525,-192,-77,-342,-744,-85,394,-457,-678,-55,-68,-539,-847,-229,"-1,238","-1,005",-864,-67,"1,823",-503,-700,"-1,692","1,803",-482,"2,246","1,670","-3,146",-714,"5,109",-,-
Financing Cash Flow,-153,-220,-42,-70,4,-92,-133,-141,68,"1,155",-130,-91,-192,-272,46,365,-337,-498,-71,-121,-302,-271,-156,-208,468,-762,-114,"1,791",152,-532,-321,"2,119",368,"2,335","1,572","-3,239",-613,"5,029",0,0
Net Cash Flow,-14,-70,-28,141,-99,-4,-34,11,30,13,-87,161,46,-90,177,-152,30,-73,20,210,-47,-176,-30,29,682,-303,-124,"2,165","-1,970",-382,-98,"5,164",419,"2,338",981,"-2,240",-152,"5,025",324,0
Free Cash Flow,152,165,-3,233,207,140,34,171,228,113,27,220,208,242,57,258,359,250,-13,321,317,143,76,300,354,399,-64,375,352,34,200,334,570,333,191,460,525,375,324,0
Free Cash Flow Growth,17.83%,103.70%,-,15.35%,36.18%,-15.15%,-,-26.61%,10.14%,-19.29%,-20.59%,28.65%,-8.77%,114.16%,111.11%,17.27%,72.60%,3.31%,-,24.42%,-11.70%,-42.80%,-,-6.54%,11.67%,179.02%,-,25.00%,-0.56%,-91.48%,-,-10.93%,61.93%,879.41%,-4.50%,37.72%,-7.89%,12.61%,69.63%,-
Free Cash Flow Margin,16.93%,19.08%,-0.37%,25.35%,24.13%,17.35%,3.90%,19.77%,25.19%,12.60%,2.91%,22.61%,21.42%,24.20%,5.88%,25.20%,31.19%,24.34%,-1.35%,28.26%,30.51%,13.48%,6.93%,28.17%,26.16%,28.54%,-4.53%,25.63%,21.31%,2.41%,14.74%,22.77%,37.13%,21.46%,12.27%,29.08%,34.25%,26.17%,22.33%,-
Free Cash Flow Per Share,0.29,0.32,-0.01,0.45,0.40,0.27,0.07,0.34,0.45,0.22,0.05,0.44,0.41,0.48,0.11,0.51,0.71,0.50,-0.03,0.65,0.63,0.29,0.15,0.60,0.71,0.80,-0.13,0.75,0.70,0.07,0.39,0.66,1.14,0.67,0.38,0.93,1.06,0.76,0.66,-
