,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"88,516","88,125","92,175","110,408","116,137","118,339","107,526","108,262","113,946","102,827","94,882","84,153","80,517","81,972","82,667","73,442","63,114","65,421","80,142","66,752","69,952","70,788","82,022","96,649","77,376","84,922","76,428","89,399","98,653","109,854","111,979","136,177","132,839","121,506","125,204","122,449","95,422","88,626","89,677","101,613","97,026"
Market Cap Growth,30.74%,25.87%,32.23%,29.61%,31.20%,34.29%,16.65%,-1.94%,-1.89%,-13.11%,-11.76%,-22.27%,-29.34%,-20.28%,-12.87%,-12.73%,-21.61%,-20.19%,-3.05%,-9.11%,10.83%,8.20%,2.35%,44.79%,10.61%,19.97%,-6.82%,-7.50%,27.50%,29.36%,46.52%,52.33%,34.65%,10.61%,11.81%,-10.08%,-28.17%,-27.06%,-28.38%,-17.02%,-
Enterprise Value,"99,078","99,784","104,021","120,783","127,265","130,080","131,737","133,179","139,551","130,256","119,352","108,226","105,648","106,567","105,896","98,637","86,066","86,619","101,336","133,600","157,180","154,186","164,173","177,595","156,982","159,508","151,614","163,587","172,182","179,383","177,796","199,651","197,412","180,685","176,287","177,458","154,180","153,875","153,585","169,543","164,956"
PE Ratio,18.57,18.02,20.09,23.77,24.52,24.85,21.25,20.67,22.07,21.36,18.58,15.83,15.72,15.48,16.40,11.09,9.47,21.76,25.75,-112.38,-409.07,16.36,18.36,14.57,10.72,10.28,9.61,12.45,13.34,15.25,14.78,17.02,16.34,14.50,37.11,28.40,23.31,29.89,10.39,12.18,11.92
PS Ratio,0.69,0.67,0.68,0.79,0.81,0.81,0.72,0.71,0.71,0.62,0.55,0.47,0.45,0.45,0.45,0.40,0.34,0.35,0.43,0.34,0.33,0.31,0.34,0.38,0.30,0.32,0.29,0.33,0.36,0.40,0.39,0.47,0.44,0.40,0.40,0.38,0.29,0.26,0.26,0.28,0.27
PB Ratio,2.32,2.31,2.42,2.91,3.14,3.19,2.89,2.91,3.16,2.96,2.64,2.29,2.38,2.40,2.37,1.95,1.63,1.84,2.19,1.15,1.17,1.16,1.31,1.51,1.19,1.25,1.11,1.29,1.39,1.50,1.51,1.81,1.80,1.62,1.77,1.71,1.34,1.22,1.21,1.33,1.27
P/FCF Ratio,20.51,20.55,21.89,18.36,20.04,19.99,17.61,17.44,17.59,14.46,10.24,10.63,8.79,8.56,10.04,12.06,12.93,11.26,18.76,9.78,11.31,8.38,8.03,9.30,6.60,6.23,6.05,6.66,7.63,9.46,7.37,8.65,8.20,7.66,6.42,9.10,5.49,5.01,7.93,9.78,9.33
P/OCF Ratio,14.02,13.97,14.74,13.57,14.61,14.63,13.01,12.68,12.67,10.71,8.10,8.30,7.17,7.07,8.05,9.17,9.24,8.43,12.82,7.53,8.27,6.52,6.46,7.52,5.45,5.31,5.12,5.63,6.38,7.75,6.28,7.46,7.02,6.56,5.66,7.57,4.76,4.32,6.36,7.57,7.23
Debt / Equity Ratio,0.35,0.35,0.34,0.34,0.35,0.35,0.73,0.74,0.76,0.82,0.74,0.75,0.81,0.78,0.74,0.72,1.68,1.83,1.72,1.26,1.60,1.50,1.43,1.39,1.42,1.35,1.27,1.23,1.16,1.09,1.06,1.01,1.03,0.99,1.01,0.99,1.07,1.13,1.08,1.04,1.04
Quick Ratio,0.74,0.68,0.66,0.64,0.60,0.60,0.74,0.62,0.61,0.54,0.59,0.60,0.53,0.54,0.53,0.49,1.85,1.84,1.92,0.55,0.55,0.54,0.52,0.52,0.60,0.63,0.58,0.53,0.54,0.58,0.59,0.55,0.54,0.62,0.64,0.62,0.61,0.59,0.60,0.59,0.59
