,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"32,689","34,602","35,021","37,055","36,332","37,169","38,644","41,146","43,215","43,725","44,615","45,991","44,514","45,685","46,181","48,406","45,743","46,922","47,490","54,424","61,646","63,431","64,810","66,889","66,755","65,341","67,056","69,554","69,097","72,616","73,794","76,604","76,826","80,636","81,159","83,846","85,278","88,921","89,764","93,813"
Revenue Growth (YoY),6.30%,10.73%,9.67%,12.87%,11.14%,7.42%,10.35%,11.04%,18.94%,17.64%,15.45%,11.78%,3.01%,4.48%,3.51%,5.25%,2.76%,2.71%,2.83%,12.43%,34.77%,35.18%,36.47%,22.90%,8.29%,3.01%,3.47%,3.98%,3.51%,11.13%,10.05%,10.14%,11.19%,11.04%,9.98%,9.45%,11.00%,10.27%,10.60%,11.89%
Cost of Revenue,"26,747","28,278","28,553","30,422","30,168","30,767","31,983","33,845","36,471","36,710","37,123","38,408","37,943","38,759","39,064","40,492","38,834","39,507","39,941","44,759","50,706","52,057","53,287","55,198","54,734","51,993","55,336","57,597","56,598","59,421","61,092","62,880","63,432","66,780","67,766","69,987","71,903","75,318","76,187","79,937"
Gross Profit,"5,942","6,324","6,468","6,633","6,164","6,402","6,661","7,301","6,744","7,015","7,492","7,583","6,571","6,926","7,117","7,914","6,909","7,415","7,549","9,665","10,940","11,374","11,523","11,691","12,021","13,348","11,720","11,957","12,499","13,195","12,702","13,724","13,394","13,856","13,393","13,859","13,375","13,603","13,577","13,876"
"Selling, General & Admin","3,918","4,116","4,222","4,312","4,032","4,140","4,330","4,551","4,559","4,658","4,668","4,563","4,778","4,674","4,618","4,739","4,913","4,867","4,975","6,613","8,250","8,042","8,595","8,423","8,563","8,668","8,471","9,433","8,922","8,869","9,210","10,020","9,324","9,187","9,612","10,089","9,580","9,873","9,876","10,503"
Other Operating Expenses,0,0,0,0,0,0,0,21,9,7,7,-23,7,142,192,-160,0,"3,921",0,"2,228",0,0,0,231,0,0,0,0,0,0,431,"1,358",525,0,"7,700",111,349,496,11,0
Operating Expenses,"3,918","4,116","4,222","4,312","4,032","4,140","4,330","4,572","4,568","4,665","4,675","4,540","4,785","4,816","4,810","4,579","4,913","8,788","4,975","8,841","8,250","8,042","8,595","8,654","8,563","8,668","8,471","9,433","8,922","8,869","9,641","11,378","9,849","9,187","17,312","10,200","9,929","10,369","9,887","10,503"
Operating Income,"2,024","2,208","2,246","2,321","2,132","2,262","2,331","2,729","2,176","2,350","2,817","3,043","1,786","2,110","2,307","3,335","1,996","-1,373","2,574",824,"2,690","3,332","2,928","3,037","3,458","4,680","3,249","2,524","3,577","4,326","3,061","2,346","3,545","4,669","-3,919","3,659","3,446","3,234","3,690","3,373"
Interest Expense / Income,158,158,153,131,134,166,261,276,283,280,253,262,252,247,245,318,523,689,674,733,782,772,747,734,733,765,731,678,657,636,602,608,586,583,566,552,589,686,693,690
Other Expense / Income,-,-,521,1,-,-,-9,2,1,542,103,28,10,-1,-,208,3,4,1,-14,-25,-36,47,-34,-49,-34,707,632,-49,-37,303,41,-41,-33,-34,-45,-16,-9,-18,-21
